BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,BUFF_DIST
Staten Island,002001,5002001,I,SI37,Stapleton-Rosebank,3903,0
Brooklyn,018100,3018100,I,BK68,Fort Greene,4004,0
Manhattan,007800,1007800,I,MN20,Murray Hill-Kips Bay,3808,0
Queens,084601,4084601,I,QN55,South Ozone Park,4113,0
Manhattan,007100,1007100,I,MN23,West Village,3810,0
Queens,129102,4129102,I,QN42,Oakland Gardens,4104,0
Queens,074900,4074900,I,QN17,Forest Hills,4108,0
Queens,076901,4076901,I,QN17,Forest Hills,4108,0
Staten Island,000300,5000300,E,SI22,West New Brighton-New Brighton-St. George,3903,0
Bronx,042600,2042600,I,BX62,Woodlawn-Wakefield,3702,0
Brooklyn,103400,3103400,E,BK50,Canarsie,4009,0
Brooklyn,069602,3069602,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,0
Bronx,009300,2009300,E,BX27,Hunts Point,3710,0
Bronx,011700,2011700,E,BX27,Hunts Point,3710,0
Brooklyn,118000,3118000,I,BK99,park-cemetery-etc-Brooklyn,4008,0
Queens,033402,4033402,E,QN02,Springfield Gardens North,4112,0
Staten Island,020804,5020804,I,SI32,Rossville-Woodrow,3901,0
Queens,094500,4094500,I,QN49,Whitestone,4103,0
Bronx,031900,2031900,E,BX22,North Riverdale-Fieldston-Riverdale,3701,0
Brooklyn,054500,3054500,E,BK72,Williamsburg,4001,0
Brooklyn,005900,3005900,E,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,0
Manhattan,021303,1021303,E,MN06,Manhattanville,3802,0
Brooklyn,099800,3099800,I,BK50,Canarsie,4009,0
Brooklyn,102800,3102800,I,BK50,Canarsie,4009,0
Brooklyn,017400,3017400,E,BK27,Bath Beach,4017,0
Brooklyn,017600,3017600,E,BK27,Bath Beach,4017,0
Manhattan,004300,1004300,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,0
Manhattan,003800,1003800,I,MN22,East Village,3809,0
Manhattan,005502,1005502,I,MN23,West Village,3810,0
Manhattan,005700,1005700,I,MN23,West Village,3810,0
Manhattan,003601,1003601,E,MN27,Chinatown,3809,0
Manhattan,003602,1003602,I,MN22,East Village,3809,0
Manhattan,008602,1008602,I,MN19,Turtle Bay-East Midtown,3808,0
Queens,139900,4139900,I,QN46,Bayside-Bayside Hills,4104,0
Queens,144100,4144100,I,QN46,Bayside-Bayside Hills,4104,0
Brooklyn,001500,3001500,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,0
Brooklyn,003100,3003100,I,BK68,Fort Greene,4004,0
Queens,033401,4033401,I,QN08,St. Albans,4112,0
Staten Island,013203,5013203,I,SI54,Great Kills,3901,0
Brooklyn,035900,3035900,E,BK61,Crown Heights North,4006,0
Bronx,014100,2014100,E,BX35,Morrisania-Melrose,3705,0
Bronx,018500,2018500,E,BX35,Morrisania-Melrose,3705,0
Bronx,007100,2007100,E,BX34,Melrose South-Mott Haven North,3710,0
Bronx,018400,2018400,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,0
Bronx,016400,2016400,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,0
Manhattan,028100,1028100,I,MN35,Washington Heights North,3801,0
Manhattan,027300,1027300,I,MN35,Washington Heights North,3801,0
Manhattan,027500,1027500,I,MN35,Washington Heights North,3801,0
Staten Island,003900,5003900,I,SI08,Grymes Hill-Clifton-Fox Hills,3903,0
Brooklyn,028100,3028100,E,BK35,Stuyvesant Heights,4003,0
Bronx,045800,2045800,E,BX03,Eastchester-Edenwald-Baychester,3702,0
Bronx,046000,2046000,E,BX03,Eastchester-Edenwald-Baychester,3702,0
Bronx,048400,2048400,I,BX03,Eastchester-Edenwald-Baychester,3702,0
Bronx,044901,2044901,I,BX62,Woodlawn-Wakefield,3702,0
Bronx,044902,2044902,I,BX62,Woodlawn-Wakefield,3702,0
Queens,051100,4051100,I,QN30,Maspeth,4110,0
Manhattan,023802,1023802,I,MN31,Lenox Hill-Roosevelt Island,3805,0
Queens,025400,4025400,E,QN01,South Jamaica,4112,0
Manhattan,001402,1001402,E,MN28,Lower East Side,3809,0
Manhattan,008601,1008601,I,MN19,Turtle Bay-East Midtown,3808,0
Queens,046000,4046000,E,QN61,Jamaica,4112,0
Queens,021200,4021200,E,QN61,Jamaica,4112,0
Queens,024000,4024000,E,QN61,Jamaica,4112,0
Queens,013700,4013700,I,QN72,Steinway,4101,0
Queens,006900,4006900,E,QN71,Old Astoria,4101,0
Queens,007100,4007100,I,QN71,Old Astoria,4101,0
Queens,006501,4006501,E,QN70,Astoria,4101,0
Queens,012500,4012500,I,QN72,Steinway,4101,0
Queens,097203,4097203,E,QN12,Hammels-Arverne-Edgemere,4114,0
Manhattan,001401,1001401,I,MN28,Lower East Side,3809,0
Brooklyn,015200,3015200,I,BK30,Dyker Heights,4013,0
Brooklyn,015000,3015000,I,BK30,Dyker Heights,4013,0
Brooklyn,015400,3015400,I,BK99,park-cemetery-etc-Brooklyn,4013,0
Manhattan,006600,1006600,I,MN20,Murray Hill-Kips Bay,3808,0
Manhattan,007000,1007000,I,MN20,Murray Hill-Kips Bay,3808,0
Queens,005800,4005800,I,QN56,Ozone Park,4113,0
Brooklyn,030400,3030400,E,BK29,Bensonhurst East,4017,0
Queens,009500,4009500,I,QN72,Steinway,4101,0
Queens,009900,4009900,I,QN99,park-cemetery-etc-Queens,4101,0
Queens,010300,4010300,E,QN72,Steinway,4101,0
Queens,035200,4035200,I,QN08,St. Albans,4112,0
Staten Island,002700,5002700,E,SI37,Stapleton-Rosebank,3903,0
Manhattan,014402,1014402,I,MN32,Yorkville,3805,0
Manhattan,015200,1015200,I,MN32,Yorkville,3805,0
Manhattan,014700,1014700,I,MN14,Lincoln Square,3806,0
Staten Island,011202,5011202,I,SI45,New Dorp-Midland Beach,3902,0
Staten Island,012804,5012804,I,SI45,New Dorp-Midland Beach,3902,0
Brooklyn,091000,3091000,E,BK81,Brownsville,4007,0
Brooklyn,091200,3091200,E,BK81,Brownsville,4007,0
Brooklyn,118201,3118201,I,BK83,Cypress Hills-City Line,4008,0
Brooklyn,118202,3118202,E,BK83,Cypress Hills-City Line,4008,0
Brooklyn,118400,3118400,E,BK83,Cypress Hills-City Line,4008,0
Queens,041400,4041400,E,QN01,South Jamaica,4112,0
Queens,044000,4044000,E,QN01,South Jamaica,4112,0
Staten Island,009700,5009700,I,SI22,West New Brighton-New Brighton-St. George,3903,0
Manhattan,021900,1021900,E,MN06,Manhattanville,3802,0
Staten Island,017007,5017007,I,SI48,Arden Heights,3901,0
Manhattan,017800,1017800,E,MN34,East Harlem North,3804,0
Queens,099701,4099701,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,0
Manhattan,030700,1030700,I,MN01,Marble Hill-Inwood,3801,0
Staten Island,020100,5020100,I,SI07,Westerleigh,3903,0
Staten Island,024401,5024401,I,SI11,Charleston-Richmond Valley-Tottenville,3901,0
Bronx,005902,2005902,E,BX14,East Concourse-Concourse Village,3708,0
Bronx,006100,2006100,E,BX14,East Concourse-Concourse Village,3708,0
Staten Island,024700,5024700,E,SI28,Port Richmond,3903,0
Staten Island,025100,5025100,I,SI28,Port Richmond,3903,0
Staten Island,029102,5029102,I,SI05,New Springville-Bloomfield-Travis,3902,0
Queens,020500,4020500,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,0
Queens,022900,4022900,I,QN99,park-cemetery-etc-Queens,4109,0
Staten Island,030301,5030301,I,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,0
Bronx,006500,2006500,E,BX34,Melrose South-Mott Haven North,3710,0
Staten Island,031902,5031902,E,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,0
Queens,147100,4147100,I,QN46,Bayside-Bayside Hills,4104,0
Queens,150701,4150701,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,0
Brooklyn,012600,3012600,E,BK31,Bay Ridge,4013,0
Queens,063500,4063500,I,QN19,Glendale,4110,0
Manhattan,022301,1022301,E,MN06,Manhattanville,3802,0
Manhattan,022302,1022302,E,MN06,Manhattanville,3802,0
Bronx,005300,2005300,E,BX36,University Heights-Morris Heights,3707,0
Queens,062100,4062100,I,QN21,Middle Village,4110,0
Bronx,017100,2017100,I,BX99,park-cemetery-etc-Bronx,3708,0
Bronx,017702,2017702,E,BX14,East Concourse-Concourse Village,3708,0
Bronx,028900,2028900,E,BX29,Spuyten Duyvil-Kingsbridge,3701,0
Bronx,035600,2035600,I,BX03,Eastchester-Edenwald-Baychester,3702,0
Brooklyn,020700,3020700,I,BK64,Prospect Heights,4006,0
Brooklyn,021500,3021500,I,BK64,Prospect Heights,4006,0
Manhattan,021000,1021000,E,MN34,East Harlem North,3804,0
Manhattan,021200,1021200,I,MN03,Central Harlem North-Polo Grounds,3803,0
Manhattan,022102,1022102,E,MN03,Central Harlem North-Polo Grounds,3803,0
Manhattan,022800,1022800,E,MN03,Central Harlem North-Polo Grounds,3803,0
Queens,125700,4125700,I,QN37,Kew Gardens Hills,4106,0
Queens,077908,4077908,E,QN37,Kew Gardens Hills,4106,0
Brooklyn,050100,3050100,I,BK90,East Williamsburg,4001,0
Brooklyn,051500,3051500,I,BK73,North Side-South Side,4001,0
Brooklyn,054900,3054900,E,BK73,North Side-South Side,4001,0
Brooklyn,018300,3018300,I,BK68,Fort Greene,4004,0
Brooklyn,021100,3021100,E,BK68,Fort Greene,4004,0
Brooklyn,018501,3018501,E,BK68,Fort Greene,4004,0
Brooklyn,018700,3018700,E,BK68,Fort Greene,4004,0
Brooklyn,070000,3070000,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,0
Brooklyn,070600,3070600,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,0
Bronx,008500,2008500,E,BX33,Longwood,3710,0
Bronx,008700,2008700,E,BX33,Longwood,3710,0
Brooklyn,120000,3120000,E,BK82,East New York,4008,0
Bronx,008400,2008400,I,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,0
Bronx,006700,2006700,E,BX34,Melrose South-Mott Haven North,3710,0
Bronx,029301,2029301,I,BX29,Spuyten Duyvil-Kingsbridge,3701,0
Queens,053100,4053100,I,QN30,Maspeth,4110,0
Queens,093900,4093900,I,QN23,College Point,4103,0
Manhattan,006200,1006200,I,MN20,Murray Hill-Kips Bay,3808,0
Brooklyn,056300,3056300,E,BK76,Greenpoint,4001,0
Bronx,028500,2028500,E,BX29,Spuyten Duyvil-Kingsbridge,3701,0
Bronx,035100,2035100,I,BX22,North Riverdale-Fieldston-Riverdale,3701,0
Brooklyn,004500,3004500,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,0
Staten Island,015400,5015400,I,SI99,park-cemetery-etc-Staten Island,3901,0
Staten Island,015603,5015603,I,SI54,Great Kills,3901,0
Bronx,014500,2014500,E,BX01,Claremont-Bathgate,3705,0
Bronx,014701,2014701,E,BX01,Claremont-Bathgate,3705,0
Brooklyn,008400,3008400,E,BK32,Sunset Park West,4012,0
Brooklyn,008800,3008800,E,BK34,Sunset Park East,4012,0
Brooklyn,017500,3017500,E,BK99,park-cemetery-etc-Brooklyn,4012,0
Manhattan,001001,1001001,I,MN28,Lower East Side,3809,0
Manhattan,001200,1001200,E,MN28,Lower East Side,3809,0
Manhattan,029500,1029500,E,MN01,Marble Hill-Inwood,3801,0
Queens,069400,4069400,I,QN03,Springfield Gardens South-Brookville,4105,0
Queens,148300,4148300,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,0
Bronx,020501,2020501,E,BX36,University Heights-Morris Heights,3707,0
Brooklyn,035602,3035602,E,BK23,West Brighton,4018,0
Brooklyn,036200,3036200,E,BK19,Brighton Beach,4018,0
Brooklyn,036400,3036400,E,BK19,Brighton Beach,4018,0
Brooklyn,015900,3015900,I,BK37,Park Slope-Gowanus,4005,0
Manhattan,022200,1022200,E,MN11,Central Harlem South,3803,0
Manhattan,022400,1022400,E,MN03,Central Harlem North-Polo Grounds,3803,0
Queens,075702,4075702,I,QN17,Forest Hills,4108,0
Staten Island,000600,5000600,I,SI37,Stapleton-Rosebank,3903,0
Queens,015801,4015801,E,QN55,South Ozone Park,4113,0
Queens,020800,4020800,E,QN61,Jamaica,4112,0
Queens,024600,4024600,I,QN61,Jamaica,4112,0
Queens,010500,4010500,E,QN72,Steinway,4101,0
Queens,010701,4010701,I,QN72,Steinway,4101,0
Queens,018900,4018900,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,0
Queens,024900,4024900,I,QN63,Woodside,4109,0
Queens,003300,4003300,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,0
Queens,038301,4038301,I,QN99,park-cemetery-etc-Queens,4103,0
Queens,046200,4046200,E,QN61,Jamaica,4112,0
Brooklyn,121400,3121400,E,BK82,East New York,4008,0
Brooklyn,122000,3122000,E,BK82,East New York,4008,0
Staten Island,014605,5014605,I,SI54,Great Kills,3901,0
Manhattan,007200,1007200,I,MN20,Murray Hill-Kips Bay,3808,0
Manhattan,007400,1007400,I,MN17,Midtown-Midtown South,3807,0
Queens,088901,4088901,E,QN22,Flushing,4103,0
Queens,086900,4086900,E,QN22,Flushing,4103,0
Brooklyn,114201,3114201,E,BK83,Cypress Hills-City Line,4008,0
Queens,055400,4055400,I,QN34,Queens Village,4105,0
Queens,056000,4056000,I,QN34,Queens Village,4105,0
Queens,043900,4043900,E,QN25,Corona,4107,0
Queens,084900,4084900,E,QN22,Flushing,4103,0
Brooklyn,036900,3036900,E,BK79,Ocean Hill,4007,0
Brooklyn,000700,3000700,I,BK09,Brooklyn Heights-Cobble Hill,4004,0
Queens,142900,4142900,I,QN48,Auburndale,4104,0
Queens,145101,4145101,E,QN48,Auburndale,4104,0
Queens,079200,4079200,I,QN76,Baisley Park,4112,0
Queens,006201,4006201,I,QN57,Lindenwood-Howard Beach,4113,0
Queens,089200,4089200,I,QN57,Lindenwood-Howard Beach,4113,0
Brooklyn,050202,3050202,I,BK40,Windsor Terrace,4012,0
Brooklyn,050400,3050400,I,BK40,Windsor Terrace,4012,0
Bronx,027900,2027900,E,BX28,Van Cortlandt Village,3701,0
Bronx,028100,2028100,I,BX28,Van Cortlandt Village,3701,0
Queens,036800,4036800,I,QN08,St. Albans,4112,0
Bronx,035800,2035800,I,BX03,Eastchester-Edenwald-Baychester,3702,0
Staten Island,002100,5002100,E,SI37,Stapleton-Rosebank,3903,0
Brooklyn,003400,3003400,I,BK31,Bay Ridge,4013,0
Manhattan,011100,1011100,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,0
Manhattan,011500,1011500,I,MN15,Clinton,3807,0
Brooklyn,057500,3057500,E,BK76,Greenpoint,4001,0
Brooklyn,057900,3057900,E,BK76,Greenpoint,4001,0
Manhattan,017100,1017100,I,MN12,Upper West Side,3806,0
Manhattan,017900,1017900,I,MN12,Upper West Side,3806,0
Manhattan,018300,1018300,I,MN12,Upper West Side,3806,0
Manhattan,018700,1018700,I,MN12,Upper West Side,3806,0
Manhattan,016200,1016200,E,MN33,East Harlem South,3804,0
Manhattan,024000,1024000,I,MN99,park-cemetery-etc-Manhattan,3804,0
Bronx,011800,2011800,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,0
Queens,103201,4103201,E,QN15,Far Rockaway-Bayswater,4114,0
Manhattan,028300,1028300,E,MN35,Washington Heights North,3801,0
Manhattan,028500,1028500,E,MN35,Washington Heights North,3801,0
Queens,019800,4019800,E,QN01,South Jamaica,4112,0
Queens,019600,4019600,E,QN01,South Jamaica,4112,0
Queens,020200,4020200,E,QN01,South Jamaica,4112,0
Queens,022001,4022001,E,QN35,Briarwood-Jamaica Hills,4106,0
Queens,043701,4043701,E,QN25,Corona,4107,0
Queens,043702,4043702,E,QN25,Corona,4107,0
Queens,025800,4025800,I,QN01,South Jamaica,4112,0
Queens,008800,4008800,I,QN56,Ozone Park,4113,0
Brooklyn,052300,3052300,E,BK73,North Side-South Side,4001,0
Brooklyn,052500,3052500,E,BK73,North Side-South Side,4001,0
Brooklyn,070202,3070202,E,BK99,park-cemetery-etc-Brooklyn,4009,0
Brooklyn,070203,3070203,I,BK99,park-cemetery-etc-Brooklyn,4009,0
Staten Island,014607,5014607,I,SI54,Great Kills,3901,0
Staten Island,017012,5017012,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,0
Brooklyn,036600,3036600,E,BK19,Brighton Beach,4018,0
Brooklyn,037000,3037000,I,BK19,Brighton Beach,4018,0
Brooklyn,037401,3037401,E,BK26,Gravesend,4018,0
Brooklyn,040200,3040200,E,BK29,Bensonhurst East,4017,0
Queens,098700,4098700,I,QN49,Whitestone,4103,0
Manhattan,015100,1015100,E,MN14,Lincoln Square,3806,0
Manhattan,015500,1015500,I,MN14,Lincoln Square,3806,0
Bronx,005400,2005400,E,BX08,West Farms-Bronx River,3709,0
Bronx,005600,2005600,E,BX08,West Farms-Bronx River,3709,0
Bronx,015700,2015700,E,BX75,Crotona Park East,3705,0
Brooklyn,032700,3032700,E,BK60,Prospect Lefferts Gardens-Wingate,4011,0
Brooklyn,058800,3058800,E,BK25,Homecrest,4016,0
Brooklyn,059000,3059000,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,0
Brooklyn,060600,3060600,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,0
Queens,002400,4002400,I,QN54,Richmond Hill,4111,0
Queens,002600,4002600,I,QN54,Richmond Hill,4111,0
Brooklyn,037402,3037402,E,BK26,Gravesend,4018,0
Manhattan,010602,1010602,I,MN31,Lenox Hill-Roosevelt Island,3805,0
Manhattan,011000,1011000,I,MN31,Lenox Hill-Roosevelt Island,3805,0
Manhattan,011600,1011600,I,MN31,Lenox Hill-Roosevelt Island,3805,0
Queens,108500,4108500,I,QN46,Bayside-Bayside Hills,4104,0
Queens,109900,4109900,I,QN46,Bayside-Bayside Hills,4104,0
Queens,113300,4113300,I,QN46,Bayside-Bayside Hills,4104,0
Staten Island,002900,5002900,E,SI37,Stapleton-Rosebank,3903,0
Staten Island,003300,5003300,I,SI08,Grymes Hill-Clifton-Fox Hills,3903,0
Staten Island,013201,5013201,I,SI25,Oakwood-Oakwood Beach,3901,0
Manhattan,018200,1018200,E,MN34,East Harlem North,3804,0
Manhattan,018800,1018800,E,MN34,East Harlem North,3804,0
Manhattan,019600,1019600,E,MN34,East Harlem North,3804,0
Bronx,030701,2030701,I,BX22,North Riverdale-Fieldston-Riverdale,3701,0
Bronx,030900,2030900,I,BX22,North Riverdale-Fieldston-Riverdale,3701,0
Staten Island,014608,5014608,I,SI54,Great Kills,3901,0
Staten Island,023900,5023900,I,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,0
Staten Island,030302,5030302,I,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,0
Staten Island,007000,5007000,I,SI36,Old Town-Dongan Hills-South Beach,3902,0
Staten Island,000700,5000700,E,SI22,West New Brighton-New Brighton-St. George,3903,0
Staten Island,008100,5008100,I,SI22,West New Brighton-New Brighton-St. George,3903,0
Brooklyn,059800,3059800,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,0
Brooklyn,062600,3062600,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,0
Brooklyn,035000,3035000,E,BK23,West Brighton,4018,0
Brooklyn,035400,3035400,E,BK23,West Brighton,4018,0
Brooklyn,047800,3047800,E,BK88,Borough Park,4014,0
Staten Island,011201,5011201,I,SI36,Old Town-Dongan Hills-South Beach,3902,0
Staten Island,011401,5011401,I,SI36,Old Town-Dongan Hills-South Beach,3902,0
Manhattan,000700,1000700,I,MN25,Battery Park City-Lower Manhattan,3810,0
Manhattan,000900,1000900,I,MN25,Battery Park City-Lower Manhattan,3810,0
Staten Island,003600,5003600,I,SI37,Stapleton-Rosebank,3903,0
Staten Island,010500,5010500,I,SI35,New Brighton-Silver Lake,3903,0
Brooklyn,016100,3016100,I,BK64,Prospect Heights,4006,0
Brooklyn,017900,3017900,I,BK68,Fort Greene,4004,0
Queens,053800,4053800,I,QN34,Queens Village,4105,0
Queens,058200,4058200,E,QN34,Queens Village,4105,0
Staten Island,000800,5000800,I,SI37,Stapleton-Rosebank,3903,0
Staten Island,004000,5004000,E,SI08,Grymes Hill-Clifton-Fox Hills,3903,0
Brooklyn,016300,3016300,I,BK64,Prospect Heights,4006,0
Brooklyn,020500,3020500,I,BK64,Prospect Heights,4006,0
Manhattan,003900,1003900,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,0
Manhattan,003300,1003300,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,0
Manhattan,004700,1004700,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,0
Brooklyn,031702,3031702,E,BK61,Crown Heights North,4006,0
Brooklyn,031900,3031900,E,BK63,Crown Heights South,4011,0
Brooklyn,032100,3032100,E,BK63,Crown Heights South,4011,0
Brooklyn,038900,3038900,E,BK78,Bushwick South,4002,0
Bronx,022000,2022000,E,BX17,East Tremont,3705,0
Queens,065501,4065501,I,QN21,Middle Village,4110,0
Brooklyn,038700,3038700,E,BK35,Stuyvesant Heights,4003,0
Brooklyn,039500,3039500,E,BK78,Bushwick South,4002,0
Brooklyn,042400,3042400,E,BK29,Bensonhurst East,4017,0
Brooklyn,041200,3041200,E,BK29,Bensonhurst East,4017,0
Staten Island,027704,5027704,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,0
Brooklyn,024400,3024400,E,BK88,Borough Park,4014,0
Brooklyn,046800,3046800,E,BK88,Borough Park,4014,0
Queens,053900,4053900,I,QN20,Ridgewood,4110,0
Manhattan,017200,1017200,E,MN33,East Harlem South,3804,0
Manhattan,018000,1018000,E,MN34,East Harlem North,3804,0
Brooklyn,027500,3027500,I,BK35,Stuyvesant Heights,4003,0
Brooklyn,027700,3027700,E,BK35,Stuyvesant Heights,4003,0
Brooklyn,012901,3012901,I,BK37,Park Slope-Gowanus,4005,0
Brooklyn,012902,3012902,I,BK37,Park Slope-Gowanus,4005,0
Brooklyn,045300,3045300,E,BK77,Bushwick North,4002,0
Brooklyn,048500,3048500,E,BK78,Bushwick South,4002,0
Manhattan,021600,1021600,E,MN11,Central Harlem South,3803,0
Staten Island,018702,5018702,I,SI05,New Springville-Bloomfield-Travis,3902,0
Staten Island,018902,5018902,I,SI05,New Springville-Bloomfield-Travis,3902,0
Manhattan,019900,1019900,I,MN09,Morningside Heights,3802,0
Queens,033100,4033100,I,QN98,Airport,4102,0
Queens,090700,4090700,E,QN23,College Point,4103,0
Staten Island,024402,5024402,I,SI11,Charleston-Richmond Valley-Tottenville,3901,0
Staten Island,990100,5990100,I,SI99,park-cemetery-etc-Staten Island,3901,0
Brooklyn,030800,3030800,E,BK26,Gravesend,4018,0
Brooklyn,038200,3038200,E,BK26,Gravesend,4018,0
Bronx,007400,2007400,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,0
Bronx,008600,2008600,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,0
Brooklyn,118800,3118800,E,BK83,Cypress Hills-City Line,4008,0
Queens,074700,4074700,I,QN17,Forest Hills,4108,0
Brooklyn,042500,3042500,E,BK78,Bushwick South,4002,0
Bronx,046201,2046201,I,BX13,Co-op City,3703,0
Bronx,046202,2046202,E,BX13,Co-op City,3703,0
Bronx,022101,2022101,E,BX63,West Concourse,3708,0
Bronx,038301,2038301,E,BX40,Fordham South,3707,0
Bronx,038302,2038302,E,BX40,Fordham South,3707,0
Queens,155101,4155101,I,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,0
Queens,155102,4155102,I,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,0
Bronx,014702,2014702,E,BX01,Claremont-Bathgate,3705,0
Bronx,016900,2016900,E,BX01,Claremont-Bathgate,3705,0
Bronx,034800,2034800,E,BX31,Allerton-Pelham Gardens,3704,0
Bronx,035000,2035000,I,BX31,Allerton-Pelham Gardens,3704,0
Bronx,029500,2029500,I,BX29,Spuyten Duyvil-Kingsbridge,3701,0
Queens,077500,4077500,I,QN60,Kew Gardens,4111,0
Queens,009800,4009800,E,QN55,South Ozone Park,4113,0
Queens,011000,4011000,E,QN54,Richmond Hill,4111,0
Queens,088400,4088400,I,QN57,Lindenwood-Howard Beach,4113,0
Queens,070300,4070300,I,QN18,Rego Park,4108,0
Queens,070700,4070700,I,QN17,Forest Hills,4108,0
Queens,070900,4070900,I,QN17,Forest Hills,4108,0
Brooklyn,048900,3048900,E,BK78,Bushwick South,4002,0
Brooklyn,049300,3049300,E,BK78,Bushwick South,4002,0
Queens,049302,4049302,E,QN30,Maspeth,4110,0
Queens,080302,4080302,I,QN62,Queensboro Hill,4103,0
Manhattan,008200,1008200,I,MN20,Murray Hill-Kips Bay,3808,0
Staten Island,022300,5022300,E,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,0
Bronx,009600,2009600,E,BX59,Westchester-Unionport,3709,0
Bronx,020100,2020100,E,BX26,Highbridge,3708,0
Queens,021900,4021900,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,0
Bronx,007800,2007800,E,BX59,Westchester-Unionport,3709,0
Bronx,009200,2009200,E,BX59,Westchester-Unionport,3709,0
Bronx,006300,2006300,E,BX63,West Concourse,3708,0
Manhattan,008603,1008603,I,MN19,Turtle Bay-East Midtown,3808,0
Manhattan,023801,1023801,I,MN31,Lenox Hill-Roosevelt Island,3805,0
Brooklyn,079801,3079801,E,BK60,Prospect Lefferts Gardens-Wingate,4011,0
Brooklyn,079802,3079802,E,BK60,Prospect Lefferts Gardens-Wingate,4011,0
Brooklyn,005300,3005300,E,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,0
Brooklyn,008500,3008500,E,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,0
Manhattan,019300,1019300,E,MN09,Morningside Heights,3802,0
Manhattan,019500,1019500,I,MN09,Morningside Heights,3802,0
Brooklyn,005601,3005601,I,BK31,Bay Ridge,4013,0
Brooklyn,005602,3005602,I,BK31,Bay Ridge,4013,0
Bronx,013200,2013200,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,0
Brooklyn,035500,3035500,E,BK63,Crown Heights South,4011,0
Brooklyn,088000,3088000,E,BK60,Prospect Lefferts Gardens-Wingate,4011,0
Bronx,023100,2023100,E,BX41,Mount Hope,3707,0
Bronx,039500,2039500,E,BX01,Claremont-Bathgate,3705,0
Bronx,042100,2042100,E,BX43,Norwood,3706,0
Bronx,041900,2041900,E,BX43,Norwood,3706,0
Bronx,042500,2042500,E,BX43,Norwood,3706,0
Manhattan,029900,1029900,E,MN01,Marble Hill-Inwood,3801,0
Queens,099100,4099100,I,QN49,Whitestone,4103,0
Queens,133300,4133300,I,QN41,Fresh Meadows-Utopia,4106,0
Queens,134700,4134700,I,QN41,Fresh Meadows-Utopia,4106,0
Queens,136700,4136700,I,QN42,Oakland Gardens,4104,0
Queens,040400,4040400,I,QN08,St. Albans,4112,0
Queens,061601,4061601,I,QN66,Laurelton,4105,0
Queens,062000,4062000,I,QN66,Laurelton,4105,0
Queens,037600,4037600,I,QN08,St. Albans,4112,0
Brooklyn,039100,3039100,E,BK78,Bushwick South,4002,0
Brooklyn,042300,3042300,E,BK78,Bushwick South,4002,0
Queens,001900,4001900,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,0
Queens,017100,4017100,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,0
Queens,008300,4008300,E,QN71,Old Astoria,4101,0
Queens,008100,4008100,E,QN71,Old Astoria,4101,0
Queens,008700,4008700,E,QN71,Old Astoria,4101,0
