BoroName,CT2010,BoroCT2010,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area,BUFF_DIST
Queens,005300,4005300,QN70,Astoria,4101,8537.628224,2111785.653,0
Brooklyn,113200,3113200,BK85,East New York (Pennsylvania Ave),4007,7996.135027,2109759.954,0
Brooklyn,048000,3048000,BK42,Flatbush,4015,5432.248963,1643797.878,0
Brooklyn,048200,3048200,BK42,Flatbush,4015,6712.515766,2121452.725,0
Brooklyn,048400,3048400,BK41,Kensington-Ocean Parkway,4014,6302.72238,2251812.247,0
Staten Island,024800,5024800,SI11,Charleston-Richmond Valley-Tottenville,3901,31758.7671,17585994.73,0
Brooklyn,117400,3117400,BK83,Cypress Hills-City Line,4008,6842.14195,2295155.543,0
Brooklyn,117601,3117601,BK83,Cypress Hills-City Line,4008,6040.079355,1639988.156,0
Bronx,021001,2021001,BX46,Parkchester,3709,7202.110732,2077421.729,0
Bronx,023800,2023800,BX37,Van Nest-Morris Park-Westchester Square,3704,8872.23721,3654703.118,0
Bronx,022200,2022200,BX46,Parkchester,3709,9735.843318,2370424.548,0
Staten Island,018901,5018901,SI07,Westerleigh,3903,14910.46254,11706731.39,0
Brooklyn,003600,3003600,BK31,Bay Ridge,4013,5022.630502,1348886.762,0
Brooklyn,006800,3006800,BK31,Bay Ridge,4013,5840.803444,1996655.824,0
Queens,144700,4144700,QN46,Bayside-Bayside Hills,4104,8532.440279,4401154.895,0
Queens,005700,4005700,QN70,Astoria,4101,6805.196491,2406263.317,0
Queens,005900,4005900,QN70,Astoria,4101,6129.011011,2047587.032,0
Queens,054800,4054800,QN34,Queens Village,4105,7075.544359,2423672.427,0
Bronx,030000,2030000,BX10,Pelham Bay-Country Club-City Island,3703,8560.059685,4490156.713,0
Manhattan,023501,1023501,MN04,Hamilton Heights,3802,5515.136069,1929059.39,0
Queens,015500,4015500,QN70,Astoria,4101,8259.373436,1587954.994,0
Queens,015700,4015700,QN70,Astoria,4101,7244.305155,1383061.292,0
Queens,015900,4015900,QN70,Astoria,4101,6058.446793,1826098.451,0
Bronx,041100,2041100,BX05,Bedford Park-Fordham North,3706,5854.690768,1309717.177,0
Brooklyn,119800,3119800,BK82,East New York,4008,8959.33452,3527651.626,0
Bronx,018301,2018301,BX14,East Concourse-Concourse Village,3708,4086.35111,734996.333,0
Bronx,019500,2019500,BX63,West Concourse,3708,6952.574055,2361340.679,0
Manhattan,019100,1019100,MN12,Upper West Side,3806,6613.987023,2385108.143,0
Brooklyn,051900,3051900,BK73,North Side-South Side,4001,7491.25453,2959028.018,0
Manhattan,010601,1010601,MN19,Turtle Bay-East Midtown,3808,4629.049743,1305574.866,0
Brooklyn,026100,3026100,BK75,Bedford,4003,5880.897717,2146490.189,0
Staten Island,017008,5017008,SI48,Arden Heights,3901,17200.51827,11167419.59,0
Bronx,030200,2030200,BX13,Co-op City,3703,10485.32783,6063936.628,0
Brooklyn,110400,3110400,BK82,East New York,4008,14967.90295,8007940.038,0
Brooklyn,110600,3110600,BK82,East New York,4008,5477.130208,1841331.856,0
Manhattan,016600,1016600,MN33,East Harlem South,3804,5725.410339,1871858.407,0
Staten Island,004700,5004700,SI08,Grymes Hill-Clifton-Fox Hills,3903,14696.67747,9537173.421,0
Staten Island,014700,5014700,SI07,Westerleigh,3903,18388.77278,17975823.99,0
Staten Island,016901,5016901,SI07,Westerleigh,3903,16079.69035,8533969.061,0
Brooklyn,013500,3013500,BK37,Park Slope-Gowanus,4005,5224.710176,1635301.072,0
Brooklyn,036700,3036700,BK79,Ocean Hill,4007,5904.510345,2024543.095,0
Brooklyn,040500,3040500,BK78,Bushwick South,4002,5081.120367,1494609.061,0
Manhattan,009500,1009500,MN17,Midtown-Midtown South,3807,5659.083273,1851216.022,0
Manhattan,009100,1009100,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5743.393677,1927016.673,0
Manhattan,005800,1005800,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5720.576994,1879714.068,0
Manhattan,006300,1006300,MN23,West Village,3810,5802.508439,1918265.584,0
Brooklyn,051100,3051100,BK90,East Williamsburg,4001,5290.659267,1711548.77,0
Manhattan,013300,1013300,MN15,Clinton,3807,5684.395245,1876725.739,0
Manhattan,012700,1012700,MN15,Clinton,3807,5682.311727,1871751.383,0
Manhattan,012100,1012100,MN15,Clinton,3807,5730.058827,1919460.657,0
Manhattan,008100,1008100,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5683.396196,1876262.638,0
Manhattan,005400,1005400,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5588.639658,1808932.83,0
Manhattan,008700,1008700,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5579.461129,1781315.363,0
Brooklyn,016900,3016900,BK40,Windsor Terrace,4012,6152.549696,2257354.466,0
Brooklyn,017100,3017100,BK40,Windsor Terrace,4012,6141.888019,2247115.357,0
Bronx,045102,2045102,BX62,Woodlawn-Wakefield,3702,7680.713086,2303794.268,0
Bronx,041400,2041400,BX62,Woodlawn-Wakefield,3702,15440.32695,5955738.452,0
Queens,056800,4056800,QN34,Queens Village,4105,15713.51187,9138742.148,0
Queens,059200,4059200,QN33,Cambria Heights,4105,8759.050494,2441953.793,0
Queens,062200,4062200,QN33,Cambria Heights,4105,10230.98369,4707928.65,0
Bronx,018302,2018302,BX14,East Concourse-Concourse Village,3708,4627.124956,1208451.012,0
Manhattan,014401,1014401,MN32,Yorkville,3805,4014.624985,800255.4894,0
Manhattan,015801,1015801,MN40,Upper East Side-Carnegie Hill,3805,4692.928099,1352983.932,0
Manhattan,015802,1015802,MN33,East Harlem South,3804,3118.003437,551662.4995,0
Manhattan,022600,1022600,MN03,Central Harlem North-Polo Grounds,3803,5681.122376,1642680.578,0
Brooklyn,081600,3081600,BK91,East Flatbush-Farragut,4010,6080.414734,1933153.234,0
Brooklyn,102200,3102200,BK50,Canarsie,4009,5377.816893,1752586.465,0
Manhattan,005501,1005501,MN23,West Village,3810,4650.767111,1338496.751,0
Manhattan,020800,1020800,MN03,Central Harlem North-Polo Grounds,3803,5174.639899,1599291.867,0
Bronx,007700,2007700,BX34,Melrose South-Mott Haven North,3710,4500.485299,1214306.238,0
Bronx,007500,2007500,BX34,Melrose South-Mott Haven North,3710,7309.730115,2458741.054,0
Bronx,007300,2007300,BX34,Melrose South-Mott Haven North,3710,5173.769962,1507593.101,0
Bronx,007900,2007900,BX34,Melrose South-Mott Haven North,3710,7474.502833,2126625.733,0
Queens,013200,4013200,QN54,Richmond Hill,4111,6669.679685,2071423.783,0
Brooklyn,035601,3035601,BK23,West Brighton,4018,3524.799309,719553.9216,0
Brooklyn,049100,3049100,BK90,East Williamsburg,4001,7405.109253,2294137.366,0
Brooklyn,061600,3061600,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,18111.97526,7848777.366,0
Brooklyn,072400,3072400,BK58,Flatlands,4009,6549.759527,2068702.979,0
Brooklyn,094402,3094402,BK58,Flatlands,4009,4370.480509,1150508.807,0
Queens,099802,4099802,QN15,Far Rockaway-Bayswater,4114,9503.385852,4659637.487,0
Bronx,037504,2037504,BX17,East Tremont,3705,8835.916712,2585510.995,0
Bronx,041300,2041300,BX05,Bedford Park-Fordham North,3706,6383.261374,1865502.772,0
Brooklyn,053700,3053700,BK72,Williamsburg,4001,5673.156706,1802604.209,0
Bronx,026500,2026500,BX30,Kingsbridge Heights,3706,7517.127276,2173748.21,0
Brooklyn,042200,3042200,BK25,Homecrest,4016,6172.108861,2443185.634,0
Brooklyn,043800,3043800,BK46,Ocean Parkway South,4014,5435.941974,1671530.452,0
Brooklyn,105801,3105801,BK93,Starrett City,4008,10687.85797,4522826.38,0
Brooklyn,150200,3150200,BK40,Windsor Terrace,4012,11171.74988,3430496.811,0
Bronx,038200,2038200,BX44,Williamsbridge-Olinville,3702,7994.410664,1704010.263,0
Brooklyn,049400,3049400,BK41,Kensington-Ocean Parkway,4014,5704.768264,1970839.627,0
Queens,007500,4007500,QN70,Astoria,4101,4761.510725,1391318.841,0
Queens,007700,4007700,QN70,Astoria,4101,4849.722795,1363202.083,0
Bronx,014900,2014900,BX35,Morrisania-Melrose,3705,5929.052329,1676847.847,0
Queens,061900,4061900,QN21,Middle Village,4110,8805.183986,2553231.198,0
Bronx,033202,2033202,BX07,Bronxdale,3704,4634.279205,1229425.031,0
Queens,045500,4045500,QN25,Corona,4107,5292.801566,1594376.579,0
Queens,056200,4056200,QN34,Queens Village,4105,5791.173702,1729177.344,0
Queens,056400,4056400,QN34,Queens Village,4105,7006.033604,2025524.254,0
Queens,063000,4063000,QN66,Laurelton,4105,8404.760805,2071306.606,0
Queens,030904,4030904,QN28,Jackson Heights,4102,9325.348254,4328478.265,0
Queens,049200,4049200,QN06,Jamaica Estates-Holliswood,4106,10957.15106,5157271.129,0
Manhattan,030300,1030300,MN01,Marble Hill-Inwood,3801,6149.296442,1685782.381,0
Queens,012200,4012200,QN54,Richmond Hill,4111,6473.723629,2235080.402,0
Queens,014400,4014400,QN54,Richmond Hill,4111,7788.964266,2348361.881,0
Queens,015000,4015000,QN54,Richmond Hill,4111,7724.838404,1583627.867,0
Brooklyn,038500,3038500,BK35,Stuyvesant Heights,4003,5637.036617,1877794.572,0
Brooklyn,029900,3029900,BK61,Crown Heights North,4006,5913.231323,1597933.799,0
Brooklyn,037900,3037900,BK35,Stuyvesant Heights,4003,5654.380979,1978231.5,0
Brooklyn,038100,3038100,BK61,Crown Heights North,4006,6811.268779,2578249.31,0
Brooklyn,030100,3030100,BK79,Ocean Hill,4007,7471.479491,2133891.528,0
Brooklyn,037100,3037100,BK79,Ocean Hill,4007,5779.492433,2037041.263,0
Manhattan,018900,1018900,MN12,Upper West Side,3806,6764.901134,2854980.444,0
Queens,012000,4012000,QN54,Richmond Hill,4111,5164.383394,1580707.943,0
Queens,014800,4014800,QN54,Richmond Hill,4111,8029.637256,1754562.792,0
Bronx,003100,2003100,BX39,Mott Haven-Port Morris,3710,5846.672991,1680016.284,0
Bronx,008300,2008300,BX33,Longwood,3710,6858.859006,2303687.972,0
Bronx,005200,2005200,BX55,Soundview-Bruckner,3709,5762.455982,2009765.317,0
Queens,092900,4092900,QN23,College Point,4103,21939.85439,10257413.32,0
Manhattan,013400,1013400,MN31,Lenox Hill-Roosevelt Island,3805,5602.246801,1956780.763,0
Brooklyn,013100,3013100,BK37,Park Slope-Gowanus,4005,5288.633236,1684555.864,0
Brooklyn,014100,3014100,BK37,Park Slope-Gowanus,4005,5436.863757,1787081.543,0
Brooklyn,014900,3014900,BK37,Park Slope-Gowanus,4005,6519.161416,2684799.709,0
Brooklyn,014500,3014500,BK32,Sunset Park West,4012,6539.280972,2317301.553,0
Brooklyn,014700,3014700,BK32,Sunset Park West,4012,4546.553241,1142414.934,0
Manhattan,009400,1009400,MN17,Midtown-Midtown South,3807,5738.940245,1646379.323,0
Manhattan,009200,1009200,MN19,Turtle Bay-East Midtown,3808,6172.97877,2118430.761,0
Manhattan,011401,1011401,MN40,Upper East Side-Carnegie Hill,3805,4119.008379,1060696.344,0
Manhattan,012200,1012200,MN40,Upper East Side-Carnegie Hill,3805,5683.168073,1857829.531,0
Queens,146300,4146300,QN46,Bayside-Bayside Hills,4104,7523.875902,3526503.842,0
Brooklyn,025300,3025300,BK75,Bedford,4003,5626.98783,1741981.224,0
Queens,146700,4146700,QN46,Bayside-Bayside Hills,4104,9465.098967,3759537.798,0
Brooklyn,020600,3020600,BK30,Dyker Heights,4013,5910.299476,1833507.186,0
Queens,100801,4100801,QN15,Far Rockaway-Bayswater,4114,15369.2282,6930293.675,0
Queens,002500,4002500,QN68,Queensbridge-Ravenswood-Long Island City,4101,6022.490128,2240278.352,0
Queens,029500,4029500,QN63,Woodside,4109,7116.255442,1972793.009,0
Bronx,000100,2000100,BX98,Rikers Island,3710,18903.34686,18154596.17,0
Manhattan,000100,1000100,MN99,park-cemetery-etc-Manhattan,3810,11023.04791,1844421.238,0
Brooklyn,111600,3111600,BK82,East New York,4008,9498.270093,5379583.797,0
Brooklyn,121000,3121000,BK82,East New York,4008,5665.443687,1733948.354,0
Bronx,011502,2011502,BX27,Hunts Point,3710,7796.233302,3720925.131,0
Bronx,012300,2012300,BX75,Crotona Park East,3705,11445.75191,3189742.425,0
Brooklyn,044800,3044800,BK46,Ocean Parkway South,4014,8077.930745,2423965.303,0
Brooklyn,045000,3045000,BK46,Ocean Parkway South,4014,6231.170928,2370291.985,0
Brooklyn,107000,3107000,BK82,East New York,4008,40947.21025,33900316.96,0
Brooklyn,107800,3107800,BK82,East New York,4008,13423.75979,5445887.141,0
Brooklyn,080200,3080200,BK60,Prospect Lefferts Gardens-Wingate,4011,5767.215923,1994115.262,0
Brooklyn,075800,3075800,BK43,Midwood,4015,6398.444704,2209765.961,0
Queens,115100,4115100,QN51,Murray Hill,4103,7208.364597,3192227.701,0
Queens,117100,4117100,QN51,Murray Hill,4103,9896.060011,4280909.707,0
Queens,040500,4040500,QN26,North Corona,4102,6911.167131,1393598.345,0
Queens,040700,4040700,QN26,North Corona,4102,8741.995512,2147774.731,0
Queens,040900,4040900,QN26,North Corona,4102,7998.160119,1641232.55,0
Manhattan,013100,1013100,MN17,Midtown-Midtown South,3807,5680.122922,1874645.496,0
Manhattan,013700,1013700,MN17,Midtown-Midtown South,3807,6257.852032,2435167.669,0
Brooklyn,062800,3062800,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,42885.41824,8274566.342,0
Queens,071701,4071701,QN18,Rego Park,4108,6970.31333,2185993.847,0
Queens,071702,4071702,QN18,Rego Park,4108,7353.292124,2338495.888,0
Queens,025500,4025500,QN63,Woodside,4109,7657.423947,2351536.685,0
Queens,025700,4025700,QN63,Woodside,4109,7917.298467,1621552.703,0
Queens,026300,4026300,QN63,Woodside,4109,6010.43288,2172037.411,0
Queens,072300,4072300,QN17,Forest Hills,4108,10414.27287,5059892.406,0
Queens,073700,4073700,QN17,Forest Hills,4108,6140.229755,2269305.227,0
Queens,026500,4026500,QN50,Elmhurst-Maspeth,4109,6833.642098,1974553.383,0
Queens,029100,4029100,QN28,Jackson Heights,4102,7461.42141,2757506.84,0
Queens,029300,4029300,QN63,Woodside,4109,6231.034991,1685392.726,0
Queens,030902,4030902,QN28,Jackson Heights,4102,8886.222491,4454458.677,0
Queens,051300,4051300,QN30,Maspeth,4110,6462.423121,2082794.293,0
Manhattan,015700,1015700,MN14,Lincoln Square,3806,5780.082478,1967494.814,0
Manhattan,016500,1016500,MN12,Upper West Side,3806,6290.005835,2198742.631,0
Manhattan,017700,1017700,MN12,Upper West Side,3806,5688.495577,1879137.16,0
Manhattan,018100,1018100,MN12,Upper West Side,3806,5253.890309,1489437.955,0
Manhattan,018500,1018500,MN12,Upper West Side,3806,5175.253275,1406908.146,0
Bronx,021602,2021602,BX46,Parkchester,3709,7163.500974,1784208.712,0
Bronx,021002,2021002,BX46,Parkchester,3709,6110.487613,1846960.033,0
Bronx,021200,2021200,BX46,Parkchester,3709,4254.984727,1101639.908,0
Bronx,038800,2038800,BX44,Williamsbridge-Olinville,3702,5125.999455,1593876.064,0
Bronx,039000,2039000,BX44,Williamsbridge-Olinville,3702,5775.062026,1966311.192,0
Bronx,038600,2038600,BX03,Eastchester-Edenwald-Baychester,3702,9718.977757,4405922.37,0
Manhattan,020901,1020901,MN09,Morningside Heights,3802,4807.678385,1246712.385,0
Bronx,033500,2033500,BX22,North Riverdale-Fieldston-Riverdale,3701,14317.44891,7500016.33,0
Brooklyn,028300,3028300,BK35,Stuyvesant Heights,4003,4848.738184,1311680.724,0
Manhattan,006500,1006500,MN23,West Village,3810,6351.231436,2167562.413,0
Manhattan,017000,1017000,MN33,East Harlem South,3804,5618.787625,1969281.345,0
Brooklyn,037700,3037700,BK35,Stuyvesant Heights,4003,5741.181435,2047553.383,0
Brooklyn,037300,3037300,BK79,Ocean Hill,4007,6148.269612,1838509.96,0
Brooklyn,037500,3037500,BK35,Stuyvesant Heights,4003,5943.210168,1708660.149,0
Queens,029400,4029400,QN02,Springfield Gardens North,4112,15166.65348,11455690.24,0
Bronx,022701,2022701,BX41,Mount Hope,3707,4863.060883,1243220.329,0
Bronx,022901,2022901,BX41,Mount Hope,3707,4867.159635,1271602.77,0
Manhattan,021100,1021100,MN09,Morningside Heights,3802,7629.112404,3738242.834,0
Queens,045800,4045800,QN06,Jamaica Estates-Holliswood,4106,8942.5434,2638048.101,0
Queens,046600,4046600,QN06,Jamaica Estates-Holliswood,4106,7907.337035,2589134.12,0
Manhattan,019701,1019701,MN09,Morningside Heights,3802,10249.41581,2540495.905,0
Manhattan,020701,1020701,MN09,Morningside Heights,3802,2985.055555,508697.4749,0
Bronx,024501,2024501,BX36,University Heights-Morris Heights,3707,4842.988012,1232643.181,0
Manhattan,021400,1021400,MN03,Central Harlem North-Polo Grounds,3803,4873.572464,1460341.28,0
Manhattan,023200,1023200,MN03,Central Harlem North-Polo Grounds,3803,5761.005468,1943146.284,0
Manhattan,023600,1023600,MN03,Central Harlem North-Polo Grounds,3803,9821.087586,2845183.478,0
Queens,068300,4068300,QN29,Elmhurst,4107,6868.264286,2607835.308,0
Manhattan,019800,1019800,MN34,East Harlem North,3804,6759.318306,2431074.17,0
Manhattan,020000,1020000,MN11,Central Harlem South,3803,6753.232589,1391141.254,0
Brooklyn,007500,3007500,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,7513.207312,3053102.255,0
Queens,031700,4031700,QN72,Steinway,4101,15123.93049,7587313.556,0
Manhattan,016100,1016100,MN12,Upper West Side,3806,5717.905531,1676876.075,0
Bronx,002800,2002800,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,9172.553248,4715453.731,0
Bronx,005001,2005001,BX55,Soundview-Bruckner,3709,4206.12137,1053604.119,0
Manhattan,014500,1014500,MN14,Lincoln Square,3806,5830.707268,1897994.078,0
Manhattan,014900,1014900,MN14,Lincoln Square,3806,5690.756446,1880349.846,0
Queens,016900,4016900,QN31,Hunters Point-Sunnyside-West Maspeth,4109,7382.075532,2485167.585,0
Bronx,004600,2004600,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,5224.60189,1432044.172,0
Brooklyn,034300,3034300,BK61,Crown Heights North,4006,5689.148339,1745164.215,0
Brooklyn,034500,3034500,BK61,Crown Heights North,4006,5684.446148,1759937.396,0
Manhattan,008300,1008300,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5681.484051,1872963.081,0
Brooklyn,040900,3040900,BK77,Bushwick North,4002,5396.794768,1866462.19,0
Brooklyn,041100,3041100,BK78,Bushwick South,4002,4993.464395,1458445.804,0
Manhattan,007700,1007700,MN23,West Village,3810,5763.599482,1923623.851,0
Manhattan,007900,1007900,MN23,West Village,3810,10795.86288,2979434.125,0
Bronx,031000,2031000,BX31,Allerton-Pelham Gardens,3704,10741.01131,6834236.081,0
Brooklyn,007100,3007100,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,5816.04662,1840258.487,0
Brooklyn,012700,3012700,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,5308.967839,1759470.609,0
Brooklyn,028600,3028600,BK27,Bath Beach,4017,6844.90341,1901157.604,0
Queens,091601,4091601,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,48389.70742,47033908.62,0
Queens,091602,4091602,QN99,park-cemetery-etc-Queens,4114,17640.25502,13689745.75,0
Bronx,016000,2016000,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,17368.21754,5532323.464,0
Bronx,027402,2027402,BX10,Pelham Bay-Country Club-City Island,3703,27557.51717,5746687.34,0
Manhattan,001002,1001002,MN28,Lower East Side,3809,6315.120148,2225016.079,0
Brooklyn,050803,3050803,BK42,Flatbush,4015,3257.534398,602995.5831,0
Brooklyn,050804,3050804,BK42,Flatbush,4015,4305.947623,1110945.631,0
Brooklyn,039400,3039400,BK25,Homecrest,4016,7000.165098,2067691.425,0
Brooklyn,041402,3041402,BK25,Homecrest,4016,5695.766276,1659482.226,0
Brooklyn,041600,3041600,BK25,Homecrest,4016,6169.280798,1749784.701,0
Brooklyn,093400,3093400,BK96,Rugby-Remsen Village,4010,7249.880347,1913351.798,0
Brooklyn,093600,3093600,BK96,Rugby-Remsen Village,4010,7495.435069,1777167.941,0
Brooklyn,094600,3094600,BK96,Rugby-Remsen Village,4010,8936.66438,3111144.011,0
Queens,047800,4047800,QN06,Jamaica Estates-Holliswood,4106,14624.67275,7028450.254,0
Queens,048200,4048200,QN07,Hollis,4112,6546.123247,2454003.418,0
Brooklyn,028502,3028502,BK35,Stuyvesant Heights,4003,4775.421222,1290359.386,0
Brooklyn,001300,3001300,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,7513.001484,3138437.81,0
Queens,006100,4006100,QN70,Astoria,4101,6183.318054,2099309.382,0
Queens,006300,4006300,QN70,Astoria,4101,6353.777856,2287276.551,0
Queens,138501,4138501,QN42,Oakland Gardens,4104,14620.4358,11199226.35,0
Manhattan,016400,1016400,MN33,East Harlem South,3804,5536.33637,1911374.28,0
Manhattan,024301,1024301,MN36,Washington Heights South,3801,4730.332193,1131945.005,0
Brooklyn,069601,3069601,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,10368.0105,4568655.884,0
Brooklyn,072000,3072000,BK58,Flatlands,4009,6664.51608,1701872.034,0
Brooklyn,072200,3072200,BK58,Flatlands,4009,8425.527831,2769417.688,0
Brooklyn,095000,3095000,BK50,Canarsie,4009,7974.174938,2612163.853,0
Manhattan,009300,1009300,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5740.876647,1929507.136,0
Manhattan,022700,1022700,MN04,Hamilton Heights,3802,5486.855187,1621656.253,0
Manhattan,025900,1025900,MN03,Central Harlem North-Polo Grounds,3803,5513.215066,812329.6737,0
Queens,033000,4033000,QN02,Springfield Gardens North,4112,15095.32625,8812000.373,0
Queens,083800,4083800,QN55,South Ozone Park,4113,10555.3235,5332408.461,0
Manhattan,017401,1017401,MN33,East Harlem South,3804,4175.265672,1086638.954,0
Manhattan,017402,1017402,MN33,East Harlem South,3804,3109.683614,547579.1802,0
Manhattan,018600,1018600,MN11,Central Harlem South,3803,4621.740562,1311722.287,0
Bronx,038500,2038500,BX01,Claremont-Bathgate,3705,7631.433262,2053030.266,0
Bronx,023702,2023702,BX05,Bedford Park-Fordham North,3706,3384.186862,515656.5223,0
Bronx,025300,2025300,BX30,Kingsbridge Heights,3706,5424.470087,1341945.215,0
Bronx,042901,2042901,BX43,Norwood,3706,6473.860266,1105150.731,0
Manhattan,021500,1021500,MN03,Central Harlem North-Polo Grounds,3803,5034.471081,750499.5371,0
Manhattan,021703,1021703,MN06,Manhattanville,3802,9371.057781,3377609.427,0
Manhattan,008000,1008000,MN20,Murray Hill-Kips Bay,3808,5682.153473,1855976.711,0
Queens,046400,4046400,QN06,Jamaica Estates-Holliswood,4106,9620.318121,2430135.785,0
Queens,127700,4127700,QN06,Jamaica Estates-Holliswood,4106,14169.19894,11606255.98,0
Brooklyn,024300,3024300,BK75,Bedford,4003,5291.716499,1661539.49,0
Queens,008500,4008500,QN68,Queensbridge-Ravenswood-Long Island City,4101,11148.21763,2943519.054,0
Queens,004300,4004300,QN68,Queensbridge-Ravenswood-Long Island City,4101,6406.510319,1840353.437,0
Brooklyn,025100,3025100,BK75,Bedford,4003,5079.931019,1490422.82,0
Brooklyn,026500,3026500,BK75,Bedford,4003,5341.618067,1718284.147,0
Bronx,037300,2037300,BX17,East Tremont,3705,7219.742079,1864932.656,0
Bronx,039100,2039100,BX06,Belmont,3705,5889.796226,2213814.27,0
Brooklyn,005100,3005100,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,6004.498667,1950312.99,0
Queens,109300,4109300,QN46,Bayside-Bayside Hills,4104,18920.59848,11540422.15,0
Queens,109700,4109700,QN46,Bayside-Bayside Hills,4104,11304.51777,4751919.623,0
Manhattan,006900,1006900,MN23,West Village,3810,7534.928943,2350820.979,0
Manhattan,007500,1007500,MN23,West Village,3810,7698.718069,1777784.911,0
Manhattan,008800,1008800,MN19,Turtle Bay-East Midtown,3808,5580.276716,1946103.253,0
Manhattan,009000,1009000,MN19,Turtle Bay-East Midtown,3808,5527.209827,1906164.213,0
Queens,068200,4068200,QN66,Laurelton,4105,7239.279514,2492489.857,0
Manhattan,003100,1003100,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,7779.856884,2207846.663,0
Manhattan,001501,1001501,MN25,Battery Park City-Lower Manhattan,3810,9130.698222,2814991.372,0
Staten Island,001800,5001800,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,14931.83518,9854411.314,0
Staten Island,002001,5002001,SI37,Stapleton-Rosebank,3903,11053.7027,5335494.16,0
Brooklyn,018100,3018100,BK68,Fort Greene,4004,5495.107397,1823380.083,0
Manhattan,007800,1007800,MN20,Murray Hill-Kips Bay,3808,5546.867328,1912109.706,0
Queens,084601,4084601,QN55,South Ozone Park,4113,10337.87748,3581021.058,0
Manhattan,007100,1007100,MN23,West Village,3810,6601.034466,1775750.863,0
Queens,129102,4129102,QN42,Oakland Gardens,4104,16067.61685,10935400.69,0
Queens,074900,4074900,QN17,Forest Hills,4108,7949.790917,3856288.094,0
Queens,076901,4076901,QN17,Forest Hills,4108,7581.995089,1931642.732,0
Staten Island,000300,5000300,SI22,West New Brighton-New Brighton-St. George,3903,16907.24631,4119509.744,0
Bronx,042600,2042600,BX62,Woodlawn-Wakefield,3702,11165.01498,5473783.66,0
Brooklyn,103400,3103400,BK50,Canarsie,4009,12039.1572,6209916.244,0
Brooklyn,069602,3069602,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,17870.25834,7849151.447,0
Bronx,009300,2009300,BX27,Hunts Point,3710,34426.50602,25297302.36,0
Bronx,011700,2011700,BX27,Hunts Point,3710,17843.75566,14905907.65,0
Brooklyn,118000,3118000,BK99,park-cemetery-etc-Brooklyn,4008,15869.68641,8097141.267,0
Queens,033402,4033402,QN02,Springfield Gardens North,4112,12442.87961,8160746.679,0
Staten Island,020804,5020804,SI32,Rossville-Woodrow,3901,16137.21052,14324565.29,0
Queens,094500,4094500,QN49,Whitestone,4103,26726.47779,16426084.67,0
Bronx,031900,2031900,BX22,North Riverdale-Fieldston-Riverdale,3701,7143.913371,2381881.897,0
Brooklyn,054500,3054500,BK72,Williamsburg,4001,5308.784438,1802063.244,0
Brooklyn,005900,3005900,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,10119.27219,3852486.962,0
Brooklyn,003300,3003300,BK68,Fort Greene,4004,6435.564794,1773329.145,0
Manhattan,021303,1021303,MN06,Manhattanville,3802,7253.730588,1650328.223,0
Brooklyn,099800,3099800,BK50,Canarsie,4009,13365.09275,4560610.509,0
Brooklyn,102800,3102800,BK50,Canarsie,4009,14221.91638,8910308.388,0
Brooklyn,003700,3003700,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,7325.293106,1805697.826,0
Brooklyn,003900,3003900,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,5101.749928,1681241.47,0
Brooklyn,017400,3017400,BK27,Bath Beach,4017,5995.85312,1798223.917,0
Brooklyn,017600,3017600,BK27,Bath Beach,4017,5460.466916,1436666.981,0
Manhattan,003800,1003800,MN22,East Village,3809,5841.822901,2180883.676,0
Manhattan,005502,1005502,MN23,West Village,3810,4547.015774,1243017.219,0
Manhattan,005700,1005700,MN23,West Village,3810,4745.950133,1155301.615,0
Manhattan,008602,1008602,MN19,Turtle Bay-East Midtown,3808,5003.031345,1075371.263,0
