FID,FID_1,CTLabel,BoroCode,BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area,Count_,Sum_Id,IsDestination?,FlatbushDest,ChinaDest,JamicaDest,OriginChina,DONOTUSE,OriginFlat,DoNotUse,OriginJamica
173,173,408,3,Brooklyn,040800,3040800,E,BK29,Bensonhurst East,4017,5629.302552,1654268.744,0,0,0,0,0,0,0,0,0,0,0
174,174,413,3,Brooklyn,041300,3041300,E,BK78,Bushwick South,4002,5284.902881,1745183.024,0,0,0,0,0,0,0,0,0,0,0
175,175,414.01,3,Brooklyn,041401,3041401,E,BK25,Homecrest,4016,5189.96885,1454192.396,0,0,0,0,0,0,0,0,0,0,0
176,176,415,3,Brooklyn,041500,3041500,E,BK78,Bushwick South,4002,5326.724602,1750287.791,0,0,0,0,0,0,0,0,0,0,0
177,177,417,3,Brooklyn,041700,3041700,E,BK78,Bushwick South,4002,5025.01525,1519400.535,0,0,0,0,0,0,0,0,0,0,0
178,178,418,3,Brooklyn,041800,3041800,E,BK25,Homecrest,4016,6582.865969,1773170.32,0,0,0,0,0,0,0,0,0,0,0
179,179,419,3,Brooklyn,041900,3041900,E,BK78,Bushwick South,4002,5222.700541,1646861.699,0,0,0,0,0,0,0,0,0,0,0
180,180,420,3,Brooklyn,042000,3042000,E,BK25,Homecrest,4016,6966.654885,1820929.02,0,0,0,0,0,0,0,0,0,0,0
181,181,421,3,Brooklyn,042100,3042100,E,BK78,Bushwick South,4002,5252.771455,1651413.382,0,0,0,0,0,0,0,0,0,0,0
182,182,426,3,Brooklyn,042600,3042600,E,BK29,Bensonhurst East,4017,5548.580549,1829969.144,0,0,0,0,0,0,0,0,0,0,0
183,183,427,3,Brooklyn,042700,3042700,E,BK77,Bushwick North,4002,5232.288594,1595494.714,0,0,0,0,0,0,0,0,0,0,0
184,184,428,3,Brooklyn,042800,3042800,E,BK29,Bensonhurst East,4017,6669.645883,1773181.658,0,0,0,0,0,0,0,0,0,0,0
185,185,429,3,Brooklyn,042900,3042900,E,BK77,Bushwick North,4002,5385.170649,1809836.561,0,0,0,0,0,0,0,0,0,0,0
186,186,430,3,Brooklyn,043000,3043000,E,BK29,Bensonhurst East,4017,6283.851112,1721309.636,0,0,0,0,0,0,0,0,0,0,0
187,187,431,3,Brooklyn,043100,3043100,E,BK77,Bushwick North,4002,5386.799542,1810786.865,0,0,0,0,0,0,0,0,0,0,0
188,188,432,3,Brooklyn,043200,3043200,E,BK29,Bensonhurst East,4017,5480.481648,1593340.969,0,0,0,0,0,0,0,0,0,0,0
189,189,433,3,Brooklyn,043300,3043300,E,BK77,Bushwick North,4002,5387.201248,1810979.341,0,0,0,0,0,0,0,0,0,0,0
190,190,434,3,Brooklyn,043400,3043400,E,BK29,Bensonhurst East,4017,5543.211492,1509164.808,0,0,0,0,0,0,0,0,0,0,0
191,191,435,3,Brooklyn,043500,3043500,E,BK77,Bushwick North,4002,5385.051872,1810895.261,0,0,0,0,0,0,0,0,0,0,0
192,192,436,3,Brooklyn,043600,3043600,E,BK29,Bensonhurst East,4017,5828.14367,1480301.677,0,0,0,0,0,0,0,0,0,0,0
193,193,437,3,Brooklyn,043700,3043700,E,BK77,Bushwick North,4002,5385.659379,1809983.947,0,0,0,0,0,0,0,0,0,0,0
194,194,439,3,Brooklyn,043900,3043900,E,BK77,Bushwick North,4002,8162.503894,2152392.9,0,0,0,0,0,0,0,0,0,0,0
195,195,440,3,Brooklyn,044000,3044000,I,BK46,Ocean Parkway South,4014,6721.508464,2173529.656,0,0,0,0,0,0,0,0,0,0,0
196,196,441,3,Brooklyn,044100,3044100,E,BK77,Bushwick North,4002,5513.910688,1528572.533,0,0,0,0,0,0,0,0,0,0,0
197,197,442,3,Brooklyn,044200,3044200,E,BK46,Ocean Parkway South,4014,6808.86938,1969036.007,0,0,0,0,0,0,0,0,0,0,0
198,198,443,3,Brooklyn,044300,3044300,E,BK77,Bushwick North,4002,5552.173245,1805749.998,0,0,0,0,0,0,0,0,0,0,0
199,199,444,3,Brooklyn,044400,3044400,E,BK46,Ocean Parkway South,4014,6032.535557,1878090.012,0,0,0,0,0,0,0,0,0,0,0
200,200,446,3,Brooklyn,044600,3044600,E,BK88,Borough Park,4014,6573.68922,1519495.979,0,0,0,0,0,0,0,0,0,0,0
201,201,452,3,Brooklyn,045200,3045200,I,BK46,Ocean Parkway South,4014,7171.838506,2005613.083,0,0,0,0,0,0,0,0,0,0,0
202,202,454,3,Brooklyn,045400,3045400,I,BK46,Ocean Parkway South,4014,6358.012474,1423881.815,0,0,0,0,0,0,0,0,0,0,0
203,203,456,3,Brooklyn,045600,3045600,E,BK43,Midwood,4015,6877.053535,1653625.127,0,0,0,0,0,0,0,0,0,0,0
204,204,458,3,Brooklyn,045800,3045800,I,BK43,Midwood,4015,7163.624969,1928275.453,0,0,0,0,0,0,0,0,0,0,0
205,205,460,3,Brooklyn,046000,3046000,I,BK42,Flatbush,4015,9311.95976,2107798.136,0,0,0,0,0,0,0,0,0,0,0
206,206,464,3,Brooklyn,046400,3046400,E,BK88,Borough Park,4014,6253.545202,1762814.004,0,0,0,0,0,0,0,0,0,0,0
207,207,470,3,Brooklyn,047000,3047000,E,BK88,Borough Park,4014,7325.247742,1966226.07,0,0,0,0,0,0,0,0,0,0,0
208,208,472,3,Brooklyn,047200,3047200,E,BK88,Borough Park,4014,6789.740082,1850619.132,0,0,0,0,0,0,0,0,0,0,0
209,209,474,3,Brooklyn,047400,3047400,E,BK88,Borough Park,4014,6422.115317,1893042.176,0,0,0,0,0,0,0,0,0,0,0
210,210,476,3,Brooklyn,047600,3047600,E,BK88,Borough Park,4014,7553.3809,2236222.649,0,0,0,0,0,0,0,0,0,0,0
211,211,481,3,Brooklyn,048100,3048100,I,BK90,East Williamsburg,4001,5318.152564,1628352.493,0,0,0,0,0,0,0,0,0,0,0
212,212,495,3,Brooklyn,049500,3049500,I,BK90,East Williamsburg,4001,4737.978177,1389722.735,0,0,0,0,0,0,0,0,0,0,0
213,213,499,3,Brooklyn,049900,3049900,E,BK76,Greenpoint,4001,5002.945382,1532199.801,0,0,0,0,0,0,0,0,0,0,0
214,214,503,3,Brooklyn,050300,3050300,E,BK90,East Williamsburg,4001,5030.788213,1348755.419,0,0,0,0,0,0,0,0,0,0,0
215,215,505,3,Brooklyn,050500,3050500,E,BK90,East Williamsburg,4001,6040.682134,1823285.676,0,0,0,0,0,0,0,0,0,0,0
216,216,507,3,Brooklyn,050700,3050700,E,BK75,Bedford,4003,6142.615832,1877637.223,0,0,0,0,0,0,0,0,0,0,0
217,217,508.01,3,Brooklyn,050801,3050801,E,BK42,Flatbush,4015,3753.545581,842216.0606,0,0,0,0,0,0,0,0.003265338,1,0,0
218,218,510.01,3,Brooklyn,051001,3051001,E,BK42,Flatbush,4015,3652.726382,828176.4926,0,0,0,0,0,0,0,0.003265338,1,0,0
219,219,514,3,Brooklyn,051400,3051400,E,BK42,Flatbush,4015,6293.562267,1949161.821,0,0,0,0,0,0,0,0.003265338,1,0,0
220,220,516.01,3,Brooklyn,051601,3051601,E,BK42,Flatbush,4015,4556.009525,1247781.408,0,0,0,0,0,0,0,0.003265338,1,0,0
221,221,516.02,3,Brooklyn,051602,3051602,E,BK42,Flatbush,4015,4557.163159,979567.9559,0,0,0,0,0,0,0,0.003265338,1,0,0
222,222,517,3,Brooklyn,051700,3051700,I,BK73,North Side-South Side,4001,6225.178756,2020312.542,0,0,0,0,0,0,0,0,0,0,0
223,223,518,3,Brooklyn,051800,3051800,I,BK42,Flatbush,4015,6299.575326,2170111.34,0,0,0,0,0,0,0,0,0,0,0
224,224,520,3,Brooklyn,052000,3052000,E,BK42,Flatbush,4015,6972.937631,2056594.475,0,0,0,0,0,0,0,0,0,0,0
225,225,526,3,Brooklyn,052600,3052600,I,BK42,Flatbush,4015,6736.724751,1823527.064,0,0,0,0,0,0,0,0,0,0,0
226,226,528,3,Brooklyn,052800,3052800,I,BK42,Flatbush,4015,7275.902278,1891640.222,0,0,0,0,0,0,0,0,0,0,0
227,227,530,3,Brooklyn,053000,3053000,E,BK43,Midwood,4015,5637.114227,1861290.054,0,0,0,0,0,0,0,0,0,0,0
228,228,531,3,Brooklyn,053100,3053100,E,BK75,Bedford,4003,5569.477691,1741767.281,0,0,0,0,0,0,0,0,0,0,0
229,229,532,3,Brooklyn,053200,3053200,I,BK43,Midwood,4015,6887.340455,1876179.01,0,0,0,0,0,0,0,0,0,0,0
230,230,533,3,Brooklyn,053300,3053300,E,BK72,Williamsburg,4001,6035.102719,2078811.948,0,0,0,0,0,0,0,0,0,0,0
231,231,534,3,Brooklyn,053400,3053400,E,BK43,Midwood,4015,5639.951384,1866105.772,0,0,0,0,0,0,0,0,0,0,0
232,232,538,3,Brooklyn,053800,3053800,E,BK43,Midwood,4015,5802.058584,1770108.615,0,0,0,0,0,0,0,0,0,0,0
233,233,542,3,Brooklyn,054200,3054200,E,BK43,Midwood,4015,5962.813577,2036089.77,0,0,0,0,0,0,0,0,0,0,0
234,234,544,3,Brooklyn,054400,3054400,E,BK43,Midwood,4015,5970.775436,2045270.611,0,0,0,0,0,0,0,0,0,0,0
235,235,550,3,Brooklyn,055000,3055000,E,BK44,Madison,4016,5722.060885,1937232.771,0,0,0,0,0,0,0,0,0,0,0
236,236,552,3,Brooklyn,055200,3055200,E,BK44,Madison,4016,5520.894729,1805017.4,0,0,0,0,0,0,0,0,0,0,0
237,237,553,3,Brooklyn,055300,3055300,E,BK73,North Side-South Side,4001,5513.594409,1681865.797,0,0,0,0,0,0,0,0,0,0,0
238,238,558,3,Brooklyn,055800,3055800,E,BK44,Madison,4016,5599.344792,1847310.158,0,0,0,0,0,0,0,0,0,0,0
239,239,560,3,Brooklyn,056000,3056000,E,BK44,Madison,4016,5761.259478,1988439.594,0,0,0,0,0,0,0,0,0,0,0
240,240,562,3,Brooklyn,056200,3056200,I,BK44,Madison,4016,5590.084972,1838820.874,0,0,0,0,0,0,0,0,0,0,0
241,241,564,3,Brooklyn,056400,3056400,I,BK44,Madison,4016,6411.192904,1972387.642,0,0,0,0,0,0,0,0,0,0,0
242,242,565,3,Brooklyn,056500,3056500,I,BK76,Greenpoint,4001,6837.324594,2561007.918,0,0,0,0,0,0,0,0,0,0,0
243,243,566,3,Brooklyn,056600,3056600,I,BK44,Madison,4016,5577.840035,1846300.401,0,0,0,0,0,0,0,0,0,0,0
244,244,568,3,Brooklyn,056800,3056800,I,BK44,Madison,4016,5221.452802,1267976.136,0,0,0,0,0,0,0,0,0,0,0
245,245,569,3,Brooklyn,056900,3056900,I,BK76,Greenpoint,4001,5735.062634,1376243.887,0,0,0,0,0,0,0,0,0,0,0
246,246,570,3,Brooklyn,057000,3057000,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,8653.416235,2824696.889,0,0,0,0,0,0,0,0,0,0,0
247,247,571,3,Brooklyn,057100,3057100,E,BK76,Greenpoint,4001,5516.210534,1892836.353,0,0,0,0,0,0,0,0,0,0,0
248,248,572,3,Brooklyn,057200,3057200,E,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,6491.895195,2622725.166,0,0,0,0,0,0,0,0,0,0,0
249,249,573,3,Brooklyn,057300,3057300,I,BK76,Greenpoint,4001,5625.868599,1831149.523,0,0,0,0,0,0,0,0,0,0,0
250,250,574,3,Brooklyn,057400,3057400,I,BK44,Madison,4016,6539.238886,1713577.629,0,0,0,0,0,0,0,0,0,0,0
251,251,576,3,Brooklyn,057600,3057600,I,BK44,Madison,4016,5342.001098,1707334.544,0,0,0,0,0,0,0,0,0,0,0
252,252,578,3,Brooklyn,057800,3057800,I,BK44,Madison,4016,5522.413912,1853782.133,0,0,0,0,0,0,0,0,0,0,0
253,253,580,3,Brooklyn,058000,3058000,E,BK44,Madison,4016,5340.45621,1707766.255,0,0,0,0,0,0,0,0,0,0,0
254,254,586,3,Brooklyn,058600,3058600,E,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,5442.139455,1759616.26,0,0,0,0,0,0,0,0,0,0,0
255,255,591,3,Brooklyn,059100,3059100,E,BK76,Greenpoint,4001,5916.284007,2060784.33,0,0,0,0,0,0,0,0,0,0,0
256,256,592,3,Brooklyn,059200,3059200,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,8185.09612,2360097.749,0,0,0,0,0,0,0,0,0,0,0
257,257,593,3,Brooklyn,059300,3059300,E,BK76,Greenpoint,4001,6059.94116,2023694.836,0,0,0,0,0,0,0,0,0,0,0
258,258,594.01,3,Brooklyn,059401,3059401,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,9659.798155,4528015.907,0,0,0,0,0,0,0,0,0,0,0
259,259,594.02,3,Brooklyn,059402,3059402,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,8094.774044,3470556.205,0,0,0,0,0,0,0,0,0,0,0
260,260,596,3,Brooklyn,059600,3059600,E,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,6850.705576,1863185.138,0,0,0,0,0,0,0,0,0,0,0
261,261,600,3,Brooklyn,060000,3060000,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,9650.320534,4732242.741,0,0,0,0,0,0,0,0,0,0,0
262,262,612,3,Brooklyn,061200,3061200,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,7177.851349,2131583.459,0,0,0,0,0,0,0,0,0,0,0
263,263,632,3,Brooklyn,063200,3063200,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,5753.22714,1264075.703,0,0,0,0,0,0,0,0,0,0,0
264,264,636,3,Brooklyn,063600,3063600,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,5230.945403,1230571.832,1,0,1,1,0,0,0,0,0,0,0
265,265,638,3,Brooklyn,063800,3063800,I,BK44,Madison,4016,8403.549886,1498401.084,0,0,0,0,0,0,0,0,0,0,0
266,266,640,3,Brooklyn,064000,3064000,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,5734.951869,1651211.884,0,0,0,0,0,0,0,0,0,0,0
267,267,646,3,Brooklyn,064600,3064600,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,5619.588955,1782721.283,0,0,0,0,0,0,0,0.003265338,1,0,0
268,268,648,3,Brooklyn,064800,3064800,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,5217.264794,1631120.822,1,0,1,1,0,0,0,0.003265338,1,0,0
269,269,650,3,Brooklyn,065000,3065000,I,BK58,Flatlands,4009,5765.937559,1789145.951,1,0,1,1,0,0,0,0.003265338,1,0,0
270,270,652,3,Brooklyn,065200,3065200,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,6302.37444,1875210.185,1,0,1,1,0,0,0,0.003265338,1,0,0
271,271,654,3,Brooklyn,065400,3065400,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,6780.003081,1631231.599,1,0,1,1,0,0,0,0.003265338,1,0,0
272,272,656,3,Brooklyn,065600,3065600,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,5236.660793,1653143.993,1,0,1,1,0,0,0,0.003265338,1,0,0
273,273,658,3,Brooklyn,065800,3065800,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,6272.716224,1650702.203,1,0,1,1,0,0,0,0,0,0,0
274,274,660,3,Brooklyn,066000,3066000,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,5223.596892,1639605.457,1,0,1,1,0,0,0,0.003265338,1,0,0
275,275,670,3,Brooklyn,067000,3067000,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,6204.720557,2244629.286,1,0,1,1,0,0,0,0.003265338,1,0,0
276,276,672,3,Brooklyn,067200,3067200,I,BK58,Flatlands,4009,8351.807821,1876487.989,1,0,1,1,0,0,0,0.003265338,1,0,0
277,277,674,3,Brooklyn,067400,3067400,I,BK58,Flatlands,4009,7270.497882,2039940.895,1,0,1,1,0,0,0,0.003265338,1,0,0
278,278,676,3,Brooklyn,067600,3067600,I,BK58,Flatlands,4009,6353.535035,1672665.705,0,0,0,0,0,0,0,0.003265338,1,0,0
279,279,678,3,Brooklyn,067800,3067800,I,BK58,Flatlands,4009,5416.415398,1789096.28,0,0,0,0,0,0,0,0.003265338,1,0,0
280,280,680,3,Brooklyn,068000,3068000,I,BK58,Flatlands,4009,5527.063945,1817783.466,1,0,1,1,0,0,0,0.003265338,1,0,0
281,281,682,3,Brooklyn,068200,3068200,I,BK58,Flatlands,4009,6486.696529,2176848.589,1,0,1,1,0,0,0,0.003265338,1,0,0
282,282,686,3,Brooklyn,068600,3068600,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,6255.090622,1592924.527,1,0,1,1,0,0,0,0,0,0,0
283,283,688,3,Brooklyn,068800,3068800,I,BK58,Flatlands,4009,5544.892821,1686416.938,1,0,1,1,0,0,0,0,0,0,0
284,284,690,3,Brooklyn,069000,3069000,I,BK58,Flatlands,4009,6663.143816,1861629.059,1,0,1,1,0,0,0,0,0,0,0
285,285,692,3,Brooklyn,069200,3069200,I,BK58,Flatlands,4009,6487.948554,1952887.719,0,0,0,0,0,0,0,0,0,0,0
286,286,728,3,Brooklyn,072800,3072800,I,BK58,Flatlands,4009,7568.728376,2282665.345,0,0,0,0,0,0,0,0.003265338,1,0,0
287,287,734,3,Brooklyn,073400,3073400,I,BK58,Flatlands,4009,5187.844559,1626697.941,0,0,0,0,0,0,0,0.003265338,1,0,0
288,288,736,3,Brooklyn,073600,3073600,E,BK58,Flatlands,4009,5936.261853,1922085.85,0,0,0,0,0,0,0,0.003265338,1,0,0
289,289,738,3,Brooklyn,073800,3073800,I,BK58,Flatlands,4009,5801.495222,1944417.126,0,0,0,0,0,0,0,0.003265338,1,0,0
290,290,740,3,Brooklyn,074000,3074000,I,BK58,Flatlands,4009,5614.879201,1747894.601,0,0,0,0,0,0,0,0.003265338,1,0,0
291,291,742,3,Brooklyn,074200,3074200,I,BK58,Flatlands,4009,5663.839853,1876115.545,0,0,0,0,0,0,0,0.003265338,1,0,0
292,292,744,3,Brooklyn,074400,3074400,I,BK58,Flatlands,4009,5612.220413,1844716.483,0,0,0,0,0,0,0,0.003265338,1,0,0
293,293,746,3,Brooklyn,074600,3074600,I,BK58,Flatlands,4009,7730.189302,2159993.828,0,0,0,0,0,0,0,0,0,0,0
294,294,748,3,Brooklyn,074800,3074800,I,BK43,Midwood,4015,5679.863624,1900351.998,0,0,0,0,0,0,0,0,0,0,0
295,295,750,3,Brooklyn,075000,3075000,E,BK43,Midwood,4015,5639.078726,1866699.15,0,0,0,0,0,0,0,0.003265338,1,0,0
296,296,752,3,Brooklyn,075200,3075200,I,BK43,Midwood,4015,5638.878715,1864085.121,0,0,0,0,0,0,0,0,0,0,0
297,297,754,3,Brooklyn,075400,3075400,I,BK43,Midwood,4015,5639.972181,1867167.796,0,0,0,0,0,0,0,0,0,0,0
298,298,756,3,Brooklyn,075600,3075600,I,BK43,Midwood,4015,5582.965047,1867819.331,0,0,0,0,0,0,0,0,0,0,0
299,299,760,3,Brooklyn,076000,3076000,I,BK43,Midwood,4015,6345.003304,1954536.395,0,0,0,0,0,0,0,0,0,0,0
300,300,762,3,Brooklyn,076200,3076200,E,BK43,Midwood,4015,5822.844403,2024074.617,0,0,0,0,0,0,0,0,0,0,0
301,301,764,3,Brooklyn,076400,3076400,I,BK42,Flatbush,4015,7034.140418,1740194.686,0,0,0,0,0,0,0,0,0,0,0
302,302,768,3,Brooklyn,076800,3076800,E,BK43,Midwood,4015,9001.209896,3265655.286,0,0,0,0,0,0,0,0,0,0,0
303,303,774,3,Brooklyn,077400,3077400,I,BK42,Flatbush,4015,7821.411124,1596705.158,0,0,0,0,0,0,0,0.003265338,1,0,0
304,304,784,3,Brooklyn,078400,3078400,I,BK91,East Flatbush-Farragut,4010,5509.694394,1801875.971,0,0,0,0,0,0,0,0.003265338,1,0,0
305,305,790,3,Brooklyn,079000,3079000,E,BK95,Erasmus,4010,5950.853444,1965032.156,0,0,0,0,0,0,0,0.003265338,1,0,0
306,306,792,3,Brooklyn,079200,3079200,E,BK95,Erasmus,4010,6106.756505,2332263.87,0,0,0,0,0,0,0,0.003265338,1,0,0
307,307,796.01,3,Brooklyn,079601,3079601,E,BK60,Prospect Lefferts Gardens-Wingate,4011,4382.684861,1188358.751,0,0,0,0,0,0,0,0.003265338,1,0,0
308,308,800,3,Brooklyn,080000,3080000,I,BK60,Prospect Lefferts Gardens-Wingate,4011,5625.230504,1869357.374,0,0,0,0,0,0,0,0,0,0,0
309,309,804,3,Brooklyn,080400,3080400,E,BK60,Prospect Lefferts Gardens-Wingate,4011,6685.941426,2042543.224,0,0,0,0,0,0,0,0,0,0,0
310,310,806,3,Brooklyn,080600,3080600,E,BK60,Prospect Lefferts Gardens-Wingate,4011,6017.656862,1790089.362,0,0,0,0,0,0,0,0,0,0,0
311,311,810,3,Brooklyn,081000,3081000,E,BK60,Prospect Lefferts Gardens-Wingate,4011,6573.868385,1748352.195,0,0,0,0,0,0,0,0,0,0,0
312,312,814,3,Brooklyn,081400,3081400,I,BK91,East Flatbush-Farragut,4010,5579.355924,1831958.591,0,0,0,0,0,0,0,0.003265338,1,0,0
313,313,818,3,Brooklyn,081800,3081800,E,BK95,Erasmus,4010,5542.998743,1699559.955,0,0,0,0,0,0,0,0.003265338,1,0,0
314,314,824,3,Brooklyn,082400,3082400,E,BK95,Erasmus,4010,6085.946919,2307258.416,0,0,0,0,0,0,0,0.003265338,1,0,0
315,315,832,3,Brooklyn,083200,3083200,I,BK91,East Flatbush-Farragut,4010,5511.624043,1566888.337,0,0,0,0,0,0,0,0.003265338,1,0,0
316,316,836,3,Brooklyn,083600,3083600,I,BK91,East Flatbush-Farragut,4010,6026.388951,2240975.535,0,0,0,0,0,0,0,0.003265338,1,0,0
317,317,838,3,Brooklyn,083800,3083800,I,BK91,East Flatbush-Farragut,4010,5510.798765,1796855.892,0,0,0,0,0,0,0,0.003265338,1,0,0
318,318,840,3,Brooklyn,084000,3084000,I,BK91,East Flatbush-Farragut,4010,5550.282711,1830663.382,0,0,0,0,0,0,0,0.003265338,1,0,0
319,319,846,3,Brooklyn,084600,3084600,I,BK96,Rugby-Remsen Village,4010,5454.284446,1778802.697,0,0,0,0,0,0,0,0.003265338,1,0,0
320,320,848,3,Brooklyn,084800,3084800,I,BK96,Rugby-Remsen Village,4010,4899.596749,1479845.466,0,0,0,0,0,0,0,0.003265338,1,0,0
321,321,850,3,Brooklyn,085000,3085000,I,BK91,East Flatbush-Farragut,4010,7007.33743,1556707.784,0,0,0,0,0,0,0,0.003265338,1,0,0
322,322,856,3,Brooklyn,085600,3085600,E,BK91,East Flatbush-Farragut,4010,6257.941912,1707739.552,0,0,0,0,0,0,0,0.003265338,1,0,0
323,323,860,3,Brooklyn,086000,3086000,E,BK91,East Flatbush-Farragut,4010,5829.769732,1873858.606,0,0,0,0,0,0,0,0.003265338,1,0,0
324,324,862,3,Brooklyn,086200,3086200,E,BK96,Rugby-Remsen Village,4010,4925.087366,1508724.512,0,0,0,0,0,0,0,0.003265338,1,0,0
325,325,864,3,Brooklyn,086400,3086400,I,BK96,Rugby-Remsen Village,4010,5386.181926,1621224.165,0,0,0,0,0,0,0,0.003265338,1,0,0
326,326,866,3,Brooklyn,086600,3086600,E,BK96,Rugby-Remsen Village,4010,7518.421482,1684237.127,0,0,0,0,0,0,0,0.003265338,1,0,0
327,327,868,3,Brooklyn,086800,3086800,E,BK96,Rugby-Remsen Village,4010,5606.519521,1879388.248,0,0,0,0,0,0,0,0.003265338,1,0,0
328,328,870,3,Brooklyn,087000,3087000,E,BK91,East Flatbush-Farragut,4010,5647.036224,1676352.316,0,0,0,0,0,0,0,0.003265338,1,0,0
329,329,872,3,Brooklyn,087200,3087200,I,BK91,East Flatbush-Farragut,4010,5610.189234,1584291.037,0,0,0,0,0,0,0,0.003265338,1,0,0
330,330,874.01,3,Brooklyn,087401,3087401,E,BK60,Prospect Lefferts Gardens-Wingate,4011,5379.980032,1405606.824,0,0,0,0,0,0,0,0.003265338,1,0,0
331,331,878,3,Brooklyn,087800,3087800,E,BK60,Prospect Lefferts Gardens-Wingate,4011,6146.794989,1629552.999,0,0,0,0,0,0,0,0.003265338,1,0,0
332,332,882,3,Brooklyn,088200,3088200,E,BK96,Rugby-Remsen Village,4010,8734.805711,2188027.807,1,0,1,1,0,0,0,0.003265338,1,0,0
333,333,884,3,Brooklyn,088400,3088400,E,BK96,Rugby-Remsen Village,4010,6494.430087,1797773.031,1,0,1,1,0,0,0,0.003265338,1,0,0
334,334,886,3,Brooklyn,088600,3088600,E,BK96,Rugby-Remsen Village,4010,6397.294611,1934361.744,0,0,0,0,0,0,0,0.003265338,1,0,0
335,335,888,3,Brooklyn,088800,3088800,E,BK96,Rugby-Remsen Village,4010,6440.922251,2166799.521,0,0,0,0,0,0,0,0.003265338,1,0,0
336,336,890,3,Brooklyn,089000,3089000,E,BK96,Rugby-Remsen Village,4010,9452.909696,2672111.336,0,0,0,0,0,0,0,0,0,0,0
337,337,894,3,Brooklyn,089400,3089400,E,BK81,Brownsville,4007,6291.046025,1853454.089,0,0,0,0,0,0,0,0,0,0,0
338,338,896,3,Brooklyn,089600,3089600,E,BK81,Brownsville,4007,5646.716978,1605933.945,0,0,0,0,0,0,0,0,0,0,0
339,339,898,3,Brooklyn,089800,3089800,E,BK81,Brownsville,4007,5546.683531,1661400.08,0,0,0,0,0,0,0,0,0,0,0
340,340,902,3,Brooklyn,090200,3090200,E,BK81,Brownsville,4007,6035.680233,2051102.874,0,0,0,0,0,0,0,0,0,0,0
341,341,906,3,Brooklyn,090600,3090600,E,BK81,Brownsville,4007,6160.4634,2107747.339,0,0,0,0,0,0,0,0,0,0,0
342,342,916,3,Brooklyn,091600,3091600,E,BK81,Brownsville,4007,6785.204471,2321085.571,0,0,0,0,0,0,0,0,0,0,0
343,343,918,3,Brooklyn,091800,3091800,E,BK81,Brownsville,4007,6504.836893,2256021.135,0,0,0,0,0,0,0,0,0,0,0
344,344,920,3,Brooklyn,092000,3092000,E,BK81,Brownsville,4007,6706.177055,2555478.214,0,0,0,0,0,0,0,0,0,0,0
345,345,922,3,Brooklyn,092200,3092200,E,BK81,Brownsville,4007,7713.689679,1743529.681,0,0,0,0,0,0,0,0,0,0,0
346,346,924,3,Brooklyn,092400,3092400,E,BK81,Brownsville,4007,8447.4214,2709111.047,0,0,0,0,0,0,0,0,0,0,0
347,347,928,3,Brooklyn,092800,3092800,I,BK96,Rugby-Remsen Village,4010,5286.460687,1692107.985,0,0,0,0,0,0,0,0.003265338,1,0,0
348,348,930,3,Brooklyn,093000,3093000,I,BK96,Rugby-Remsen Village,4010,6635.848345,2090418.901,0,0,0,0,0,0,0,0.003265338,1,0,0
349,349,938,3,Brooklyn,093800,3093800,E,BK96,Rugby-Remsen Village,4010,5280.362743,1411460.03,0,0,0,0,0,0,0,0.003265338,1,0,0
350,350,954,3,Brooklyn,095400,3095400,I,BK50,Canarsie,4009,6931.218491,2551621.26,0,0,0,0,0,0,0,0.003265338,1,0,0
351,351,956,3,Brooklyn,095600,3095600,I,BK50,Canarsie,4009,8009.771405,2557409.136,0,0,0,0,0,0,0,0.003265338,1,0,0
352,352,958,3,Brooklyn,095800,3095800,I,BK50,Canarsie,4009,6859.008734,2523068.085,0,0,0,0,0,0,0,0.003265338,1,0,0
