CB2010,BoroCode,BoroName,CT2010,BCTCB2010,DollarVanLine,Origin?,Destination?,Both,Origin,Destinations
2003,2,Bronx,015100,20151002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,015200,20152002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,015500,20155002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,015700,20157002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,016200,20162002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,016600,20166002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,016700,20167002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,018302,20183022003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,018400,20184002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,020000,20200002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,020200,20202002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,020400,20204002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,020601,20206012003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,021301,20213012003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,021302,20213022003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,021601,20216012003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,021602,20216022003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,022401,20224012003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,022500,20225002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,022902,20229022003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,023600,20236002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,023800,20238002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,024400,20244002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,024600,20246002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,024800,20248002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,025000,20250002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,025100,20251002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,025200,20252002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,025300,20253002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,025400,20254002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,025600,20256002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,026400,20264002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,026602,20266022003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,027300,20273002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,027401,20274012003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,027402,20274022003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,028300,20283002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,028600,20286002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,028800,20288002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,030000,20300002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,030100,20301002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,031000,20310002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,031200,20312002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,031400,20314002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,031600,20316002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,031800,20318002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,032400,20324002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,032600,20326002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,033500,20335002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,033700,20337002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,034000,20340002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,034200,20342002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,034400,20344002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,034500,20345002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,035000,20350002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,035600,20356002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,035800,20358002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,036000,20360002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,036501,20365012003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,036800,20368002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,036902,20369022003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,037100,20371002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,037200,20372002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,037300,20373002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,037504,20375042003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,038200,20382002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,038600,20386002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,038900,20389002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,039500,20395002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,040100,20401002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,040702,20407022003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,041400,20414002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,041800,20418002003,Edenwald,1,1,1,0.5,0.5
2003,2,Bronx,042200,20422002003,Edenwald,1,1,1,0.5,0.5
2003,2,Bronx,042300,20423002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,042400,20424002003,Edenwald,1,0,0,0.5,#N/A
2003,2,Bronx,042600,20426002003,Edenwald,1,0,0,0.5,#N/A
2003,2,Bronx,042800,20428002003,Edenwald,1,0,0,0.5,#N/A
2003,2,Bronx,043000,20430002003,Edenwald,1,1,1,0.5,0.5
2003,2,Bronx,043600,20436002003,Edenwald,1,1,1,0.5,0.5
2003,2,Bronx,044200,20442002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,044400,20444002003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,044800,20448002003,Edenwald,1,0,0,0.5,#N/A
2003,2,Bronx,044901,20449012003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,044902,20449022003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,045101,20451012003,Edenwald,1,1,1,0.5,0.5
2003,2,Bronx,045102,20451022003,#N/A,0,0,0,#N/A,#N/A
2003,2,Bronx,046202,20462022003,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,001600,20016002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,001900,20019002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,004300,20043002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,004800,20048002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,005100,20051002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,006300,20063002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,007500,20075002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,007800,20078002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,008400,20084002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,008500,20085002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,009300,20093002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,009600,20096002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,011700,20117002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,011800,20118002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,012101,20121012004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,012500,20125002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,013100,20131002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,013200,20132002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,013800,20138002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,014100,20141002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,015100,20151002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,015200,20152002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,015500,20155002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,016200,20162002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,016600,20166002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,016700,20167002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,018400,20184002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,019500,20195002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,020000,20200002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,020200,20202002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,020400,20204002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,020601,20206012004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,022902,20229022004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,023000,20230002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,023600,20236002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,024600,20246002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,024800,20248002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,025600,20256002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,026400,20264002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,026602,20266022004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,027401,20274012004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,028300,20283002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,028800,20288002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,030000,20300002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,030900,20309002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,031000,20310002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,031200,20312002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,031400,20314002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,031600,20316002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,031800,20318002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,032600,20326002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,033500,20335002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,033700,20337002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,034000,20340002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,034200,20342002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,034500,20345002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,035100,20351002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,035600,20356002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,035800,20358002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,037100,20371002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,037300,20373002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,037400,20374002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,037600,20376002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,038200,20382002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,038600,20386002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,039500,20395002004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,042600,20426002004,Edenwald,1,1,1,0.5,0.5
2004,2,Bronx,043600,20436002004,Edenwald,1,1,1,0.5,0.5
2004,2,Bronx,044800,20448002004,Edenwald,1,0,0,0.5,#N/A
2004,2,Bronx,044901,20449012004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,045101,20451012004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,045102,20451022004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,046202,20462022004,#N/A,0,0,0,#N/A,#N/A
2004,2,Bronx,051600,20516002004,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,001600,20016002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,001900,20019002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,004300,20043002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,004800,20048002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,005100,20051002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,006300,20063002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,006900,20069002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,007500,20075002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,007800,20078002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,008400,20084002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,009300,20093002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,011700,20117002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,011800,20118002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,012101,20121012005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,012500,20125002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,013100,20131002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,013200,20132002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,013800,20138002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,014100,20141002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,015200,20152002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,015500,20155002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,016200,20162002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,016600,20166002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,016700,20167002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,018400,20184002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,020000,20200002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,020601,20206012005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,021601,20216012005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,023000,20230002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,023600,20236002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,023800,20238002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,024400,20244002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,024600,20246002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,025600,20256002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,026400,20264002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,027401,20274012005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,028300,20283002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,028800,20288002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,030000,20300002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,030900,20309002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,031000,20310002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,031200,20312002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,031400,20314002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,031600,20316002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,031800,20318002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,032600,20326002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,033500,20335002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,033700,20337002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,034000,20340002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,034200,20342002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,034400,20344002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,034500,20345002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,035600,20356002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,035800,20358002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,037100,20371002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,037200,20372002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,037400,20374002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,037600,20376002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,038200,20382002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,042600,20426002005,Edenwald,1,0,0,0.5,#N/A
2005,2,Bronx,044901,20449012005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,045101,20451012005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,045600,20456002005,Edenwald,1,0,0,0.5,#N/A
2005,2,Bronx,046202,20462022005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,048400,20484002005,#N/A,0,0,0,#N/A,#N/A
2005,2,Bronx,051600,20516002005,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,000400,20004002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,004300,20043002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,005100,20051002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,006300,20063002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,007500,20075002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,007800,20078002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,008400,20084002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,009300,20093002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,011700,20117002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,012101,20121012006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,013200,20132002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,013800,20138002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,014100,20141002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,015200,20152002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,016600,20166002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,016700,20167002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,018400,20184002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,020000,20200002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,020601,20206012006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,024400,20244002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,025600,20256002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,026400,20264002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,028800,20288002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,030000,20300002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,030900,20309002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,031000,20310002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,031200,20312002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,031400,20314002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,031600,20316002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,031800,20318002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,032600,20326002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,033700,20337002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,034200,20342002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,034400,20344002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,034500,20345002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,035000,20350002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,035600,20356002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,035800,20358002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,037200,20372002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,037400,20374002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,038200,20382002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,038600,20386002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,042600,20426002006,Edenwald,1,0,0,0.5,#N/A
2006,2,Bronx,044901,20449012006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,045101,20451012006,Edenwald,1,1,1,0.5,0.5
2006,2,Bronx,048400,20484002006,#N/A,0,0,0,#N/A,#N/A
2006,2,Bronx,051600,20516002006,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,001900,20019002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,007500,20075002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,007800,20078002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,009000,20090002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,009600,20096002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,011700,20117002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,011800,20118002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,012101,20121012007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,013800,20138002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,015200,20152002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,016600,20166002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,016700,20167002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,018400,20184002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,020601,20206012007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,024400,20244002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,026400,20264002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,028300,20283002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,028800,20288002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,031000,20310002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,031400,20314002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,031800,20318002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,034400,20344002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,034500,20345002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,035000,20350002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,035600,20356002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,035800,20358002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,037400,20374002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,038600,20386002007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,042600,20426002007,Edenwald,1,0,0,0.5,#N/A
2007,2,Bronx,045102,20451022007,#N/A,0,0,0,#N/A,#N/A
2007,2,Bronx,048400,20484002007,Edenwald,1,0,0,0.5,#N/A
2007,2,Bronx,051600,20516002007,#N/A,0,0,0,#N/A,#N/A
2008,2,Bronx,007100,20071002008,#N/A,0,0,0,#N/A,#N/A
2008,2,Bronx,011800,20118002008,#N/A,0,0,0,#N/A,#N/A
2008,2,Bronx,016600,20166002008,#N/A,0,0,0,#N/A,#N/A
2008,2,Bronx,020601,20206012008,#N/A,0,0,0,#N/A,#N/A
2008,2,Bronx,021601,20216012008,#N/A,0,0,0,#N/A,#N/A
2008,2,Bronx,026400,20264002008,#N/A,0,0,0,#N/A,#N/A
2008,2,Bronx,028300,20283002008,#N/A,0,0,0,#N/A,#N/A
2008,2,Bronx,031000,20310002008,#N/A,0,0,0,#N/A,#N/A
2008,2,Bronx,031800,20318002008,#N/A,0,0,0,#N/A,#N/A
2008,2,Bronx,034200,20342002008,#N/A,0,0,0,#N/A,#N/A
2008,2,Bronx,035600,20356002008,#N/A,0,0,0,#N/A,#N/A
2008,2,Bronx,037200,20372002008,#N/A,0,0,0,#N/A,#N/A
2008,2,Bronx,037400,20374002008,#N/A,0,0,0,#N/A,#N/A
2008,2,Bronx,042600,20426002008,Edenwald,1,0,0,0.5,#N/A
2008,2,Bronx,045102,20451022008,#N/A,0,0,0,#N/A,#N/A
2008,2,Bronx,048400,20484002008,#N/A,0,0,0,#N/A,#N/A
2008,2,Bronx,051600,20516002008,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,000200,20002002009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,004300,20043002009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,005100,20051002009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,007100,20071002009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,009000,20090002009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,011800,20118002009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,016000,20160002009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,016600,20166002009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,020601,20206012009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,026400,20264002009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,028300,20283002009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,031000,20310002009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,034200,20342002009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,034400,20344002009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,037200,20372002009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,037400,20374002009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,045102,20451022009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,048400,20484002009,#N/A,0,0,0,#N/A,#N/A
2009,2,Bronx,051600,20516002009,#N/A,0,0,0,#N/A,#N/A
2010,2,Bronx,005100,20051002010,#N/A,0,0,0,#N/A,#N/A
2010,2,Bronx,009600,20096002010,#N/A,0,0,0,#N/A,#N/A
2010,2,Bronx,011700,20117002010,#N/A,0,0,0,#N/A,#N/A
2010,2,Bronx,013800,20138002010,#N/A,0,0,0,#N/A,#N/A
2010,2,Bronx,015200,20152002010,#N/A,0,0,0,#N/A,#N/A
2010,2,Bronx,016000,20160002010,#N/A,0,0,0,#N/A,#N/A
2010,2,Bronx,016700,20167002010,#N/A,0,0,0,#N/A,#N/A
2010,2,Bronx,020000,20200002010,#N/A,0,0,0,#N/A,#N/A
2010,2,Bronx,026400,20264002010,#N/A,0,0,0,#N/A,#N/A
2010,2,Bronx,034200,20342002010,#N/A,0,0,0,#N/A,#N/A
2010,2,Bronx,035600,20356002010,#N/A,0,0,0,#N/A,#N/A
2010,2,Bronx,048400,20484002010,#N/A,0,0,0,#N/A,#N/A
2010,2,Bronx,051600,20516002010,#N/A,0,0,0,#N/A,#N/A
2011,2,Bronx,005100,20051002011,#N/A,0,0,0,#N/A,#N/A
