,lat,lon,tract
1848,40.7260567056,-73.8675093311,"(u'4', u'069500')"
1849,40.7267957406,-73.860227626,"(u'4', u'069701')"
1850,40.7222918522,-73.8628254048,"(u'4', u'069702')"
1851,40.7162781349,-73.859356599,"(u'4', u'070300')"
1852,40.715072151,-73.8555656484,"(u'4', u'070700')"
1853,40.7192671721,-73.8550224508,"(u'4', u'070900')"
1854,40.7220121974,-73.8522988439,"(u'4', u'071100')"
1855,40.725825537,-73.8496289508,"(u'4', u'071303')"
1856,40.7288137731,-73.8541305249,"(u'4', u'071304')"
1857,40.7241530075,-73.8514882757,"(u'4', u'071305')"
1858,40.726069784,-73.856098107,"(u'4', u'071306')"
1859,40.6469756467,-73.7865261436,"(u'4', u'071600')"
1860,40.7312302507,-73.8599537906,"(u'4', u'071701')"
1861,40.7334656772,-73.8626023174,"(u'4', u'071702')"
1862,40.7346670514,-73.8555828497,"(u'4', u'071900')"
1863,40.7312004843,-73.8537574092,"(u'4', u'072100')"
1864,40.7162399615,-73.8477441579,"(u'4', u'072300')"
1865,40.7128119241,-73.8521814588,"(u'4', u'072900')"
1866,40.7109629689,-73.8463640404,"(u'4', u'073100')"
1867,40.7184408878,-73.8432395462,"(u'4', u'073700')"
1868,40.7236948225,-73.8442723493,"(u'4', u'073900')"
1869,40.7282816449,-73.8470474269,"(u'4', u'074100')"
1870,40.7322979902,-73.8492494407,"(u'4', u'074300')"
1871,40.7360458814,-73.8508091949,"(u'4', u'074500')"
1872,40.7326026347,-73.8452049238,"(u'4', u'074700')"
1873,40.7132528654,-73.8400836446,"(u'4', u'074900')"
1874,40.7182185266,-73.8348152553,"(u'4', u'075701')"
1875,40.7243394104,-73.8402109788,"(u'4', u'075702')"
1876,40.716467103,-73.8375814305,"(u'4', u'076901')"
1877,40.7150567314,-73.8340707606,"(u'4', u'076902')"
1878,40.7109304974,-73.8352972543,"(u'4', u'077300')"
1879,40.7091026968,-73.832339286,"(u'4', u'077500')"
1880,40.72527885,-73.8248431183,"(u'4', u'077902')"
1881,40.7192328046,-73.8215842404,"(u'4', u'077903')"
1882,40.720968518,-73.8141305284,"(u'4', u'077904')"
1883,40.7173149511,-73.8128854959,"(u'4', u'077905')"
1884,40.7294040251,-73.8187328641,"(u'4', u'077906')"
1885,40.7249745807,-73.8184584162,"(u'4', u'077907')"
1886,40.72561605,-73.8136946334,"(u'4', u'077908')"
1887,40.6703299025,-73.7903652249,"(u'4', u'078800')"
1888,40.6724793313,-73.7965592581,"(u'4', u'079000')"
1889,40.6689170842,-73.7969166433,"(u'4', u'079200')"
1890,40.7363934409,-73.8314343917,"(u'4', u'079300')"
1891,40.7533431058,-73.8247560279,"(u'4', u'079701')"
1892,40.7513466668,-73.8294191946,"(u'4', u'079702')"
1893,40.7469886191,-73.8273757285,"(u'4', u'079900')"
1894,40.7447666071,-73.8308838755,"(u'4', u'080301')"
1895,40.7403161639,-73.8262715192,"(u'4', u'080302')"
1896,40.733872396,-73.8223259179,"(u'4', u'080900')"
1897,40.6707024942,-73.80388809,"(u'4', u'081400')"
1898,40.6705200947,-73.8090632665,"(u'4', u'081800')"
1899,40.7447226553,-73.8197829907,"(u'4', u'083700')"
1900,40.6702950976,-73.8195099105,"(u'4', u'083800')"
1901,40.6739496571,-73.8176520467,"(u'4', u'084000')"
1902,40.7499648804,-73.8202343398,"(u'4', u'084500')"
1903,40.6673397714,-73.8217447665,"(u'4', u'084601')"
1904,40.6650368583,-73.81661167,"(u'4', u'084602')"
1905,40.7546874562,-73.8330149273,"(u'4', u'084900')"
1906,40.7571513461,-73.8276517775,"(u'4', u'085300')"
1907,40.7596417835,-73.8236337125,"(u'4', u'085500')"
1908,40.7570608344,-73.8230558255,"(u'4', u'085700')"
1909,40.7549855604,-73.8208002385,"(u'4', u'085900')"
1910,40.7568131857,-73.8178761806,"(u'4', u'086100')"
1911,40.7612695808,-73.819941591,"(u'4', u'086300')"
1912,40.6733449188,-73.8315945924,"(u'4', u'086400')"
1913,40.7626712984,-73.8251514566,"(u'4', u'086500')"
1914,40.7652646378,-73.8337711124,"(u'4', u'086900')"
1915,40.7589783247,-73.8336418607,"(u'4', u'087100')"
1916,40.6583794167,-73.8343014474,"(u'4', u'088400')"
1917,40.7724683794,-73.8282101269,"(u'4', u'088901')"
1918,40.6540099368,-73.8463662341,"(u'4', u'089200')"
1919,40.7742351387,-73.8379416703,"(u'4', u'090700')"
1920,40.5561031951,-73.9202131293,"(u'4', u'091601')"
1921,40.5618720828,-73.8911508406,"(u'4', u'091602')"
1922,40.5678698897,-73.8725812456,"(u'4', u'091800')"
1923,40.7773039998,-73.8456070252,"(u'4', u'091900')"
1924,40.5728435248,-73.8607932156,"(u'4', u'092200')"
1925,40.7824817058,-73.8447681235,"(u'4', u'092500')"
1926,40.5748078248,-73.8534340341,"(u'4', u'092800')"
1927,40.7871867827,-73.8514590803,"(u'4', u'092900')"
1928,40.5778176201,-73.8467053215,"(u'4', u'093401')"
1929,40.578761689,-73.8402410629,"(u'4', u'093402')"
1930,40.5817802569,-73.8299725989,"(u'4', u'093800')"
1931,40.7924799716,-73.843201714,"(u'4', u'093900')"
1932,40.5847639352,-73.8202050474,"(u'4', u'094201')"
1933,40.5901857398,-73.8091875964,"(u'4', u'094202')"
1934,40.5858572596,-73.8091207664,"(u'4', u'094203')"
1935,40.7876179821,-73.8307904976,"(u'4', u'094500')"
1936,40.7855771331,-73.8413715106,"(u'4', u'094700')"
1937,40.5928907796,-73.7995092246,"(u'4', u'095400')"
1938,40.5938527907,-73.7925229761,"(u'4', u'096400')"
1939,40.5910223056,-73.780116036,"(u'4', u'097202')"
1940,40.6010471056,-73.780119128,"(u'4', u'097203')"
1941,40.5939057337,-73.7811278092,"(u'4', u'097204')"
1942,40.7935543913,-73.8210285083,"(u'4', u'097300')"
1943,40.7947210382,-73.8160492022,"(u'4', u'098100')"
1944,40.7924287878,-73.808725616,"(u'4', u'098700')"
1945,40.7903024029,-73.8000215554,"(u'4', u'099100')"
1946,40.5952242095,-73.7672857775,"(u'4', u'099200')"
1947,40.7809467542,-73.7898615396,"(u'4', u'099701')"
1948,40.783265631,-73.77487946,"(u'4', u'099703')"
1949,40.7817416694,-73.7806316832,"(u'4', u'099704')"
1950,40.7874300252,-73.7857885435,"(u'4', u'099705')"
1951,40.5980818823,-73.7575981973,"(u'4', u'099801')"
1952,40.5934001473,-73.7584630906,"(u'4', u'099802')"
1953,40.7917735743,-73.7766876947,"(u'4', u'099900')"
1954,40.6104087408,-73.7665197481,"(u'4', u'100801')"
1955,40.6029637989,-73.7632142619,"(u'4', u'100802')"
1956,40.5980229426,-73.7492816678,"(u'4', u'101001')"
1957,40.5994904748,-73.7414546836,"(u'4', u'101002')"
1958,40.7797915661,-73.7982522297,"(u'4', u'101700')"
1959,40.7839079315,-73.8073742761,"(u'4', u'102900')"
1960,40.608499543,-73.7552990668,"(u'4', u'103201')"
1961,40.6066464877,-73.7475301093,"(u'4', u'103202')"
1962,40.7791791818,-73.8096603752,"(u'4', u'103300')"
1963,40.7840747967,-73.8190700802,"(u'4', u'103900')"
1964,40.7748158387,-73.8203709699,"(u'4', u'104700')"
1965,40.7737657887,-73.8070574274,"(u'4', u'105900')"
1966,40.6036871591,-73.8219267349,"(u'4', u'107201')"
1967,40.6183428588,-73.8120962962,"(u'4', u'107202')"
1968,40.7724588779,-73.7890307287,"(u'4', u'108500')"
1969,40.7745778683,-73.7740178118,"(u'4', u'109300')"
1970,40.7703562329,-73.7772694725,"(u'4', u'109700')"
1971,40.7679578156,-73.786453869,"(u'4', u'109900')"
1972,40.7672291036,-73.7633516032,"(u'4', u'111300')"
1973,40.766291796,-73.771245031,"(u'4', u'112300')"
1974,40.7654128526,-73.7767675267,"(u'4', u'112900')"
1975,40.7641470446,-73.7830753268,"(u'4', u'113300')"
1976,40.7642335031,-73.7906252721,"(u'4', u'113900')"
1977,40.7690931204,-73.7966880204,"(u'4', u'114100')"
1978,40.7682588147,-73.8019550333,"(u'4', u'114700')"
1979,40.7685717207,-73.8076299355,"(u'4', u'115100')"
1980,40.7678383996,-73.8117914108,"(u'4', u'115500')"
1981,40.7675727412,-73.8151695809,"(u'4', u'115700')"
1982,40.7686397193,-73.8207552812,"(u'4', u'115900')"
1983,40.7668350361,-73.825712666,"(u'4', u'116100')"
1984,40.763817627,-73.819208822,"(u'4', u'116300')"
1985,40.7621734186,-73.8124435677,"(u'4', u'116700')"
1986,40.7632559478,-73.805710988,"(u'4', u'117100')"
1987,40.7614714295,-73.7964278613,"(u'4', u'117500')"
1988,40.7594975182,-73.787364468,"(u'4', u'118100')"
1989,40.7594702681,-73.8038225173,"(u'4', u'118500')"
1990,40.7596322467,-73.8128796822,"(u'4', u'118700')"
1991,40.756505592,-73.8126136636,"(u'4', u'118900')"
1992,40.7566650463,-73.8065111014,"(u'4', u'119100')"
1993,40.7571861096,-73.7996214638,"(u'4', u'119300')"
1994,40.7548678001,-73.7994722762,"(u'4', u'119500')"
1995,40.7534620167,-73.8095773401,"(u'4', u'119900')"
1996,40.7532120003,-73.8140592905,"(u'4', u'120100')"
1997,40.7487998676,-73.812580862,"(u'4', u'120300')"
1998,40.751274174,-73.8171093558,"(u'4', u'120500')"
1999,40.7508000838,-73.8009735749,"(u'4', u'120700')"
2000,40.7453427937,-73.8047479183,"(u'4', u'121100')"
2001,40.7403338609,-73.8059226214,"(u'4', u'121500')"
2002,40.7349385266,-73.7994556611,"(u'4', u'122300')"
2003,40.7333035412,-73.8071001262,"(u'4', u'122701')"
2004,40.7331064971,-73.8127456479,"(u'4', u'122702')"
2005,40.7268012967,-73.8024194626,"(u'4', u'124100')"
2006,40.7280827718,-73.7962509445,"(u'4', u'124700')"
2007,40.7241291569,-73.8079311546,"(u'4', u'125700')"
2008,40.7204950625,-73.8037051906,"(u'4', u'126500')"
2009,40.7202455845,-73.7978458491,"(u'4', u'126700')"
2010,40.7243719181,-73.7833939783,"(u'4', u'127700')"
2011,40.7338991069,-73.7688155663,"(u'4', u'128300')"
2012,40.7316090487,-73.7543662266,"(u'4', u'129102')"
2013,40.73669462,-73.7597220829,"(u'4', u'129103')"
2014,40.7380891023,-73.7500930094,"(u'4', u'129104')"
2015,40.7334880778,-73.7397705662,"(u'4', u'130100')"
2016,40.7319042228,-73.7793230459,"(u'4', u'133300')"
2017,40.7286393629,-73.7900385219,"(u'4', u'133900')"
2018,40.7352581178,-73.791184269,"(u'4', u'134100')"
2019,40.7379363531,-73.7811164427,"(u'4', u'134700')"
2020,40.7441782951,-73.7602981273,"(u'4', u'136700')"
2021,40.7471277903,-73.7500344523,"(u'4', u'137700')"
2022,40.7549147235,-73.7547982746,"(u'4', u'138501')"
2023,40.7521445154,-73.7455110599,"(u'4', u'138502')"
2024,40.7498499325,-73.7624566283,"(u'4', u'139900')"
2025,40.7481362159,-73.7696285292,"(u'4', u'140300')"
2026,40.7464933105,-73.774916972,"(u'4', u'140901')"
2027,40.7448848722,-73.7821479886,"(u'4', u'140902')"
2028,40.744781241,-73.7917184658,"(u'4', u'141700')"
2029,40.751070409,-73.7845291913,"(u'4', u'142900')"
2030,40.7529247629,-73.7702388819,"(u'4', u'143500')"
2031,40.7556715334,-73.7638221235,"(u'4', u'144100')"
2032,40.7568802061,-73.7724153077,"(u'4', u'144700')"
2033,40.7551409101,-73.7846880156,"(u'4', u'145101')"
2034,40.7532468724,-73.7780955854,"(u'4', u'145102')"
2035,40.7542091665,-73.7919491177,"(u'4', u'145900')"
2036,40.7594712363,-73.7810600918,"(u'4', u'146300')"
2037,40.7612122082,-73.7731519723,"(u'4', u'146700')"
2038,40.7614797648,-73.7634175927,"(u'4', u'147100')"
2039,40.769882005,-73.7417605141,"(u'4', u'147900')"
2040,40.7745789455,-73.7492190605,"(u'4', u'148300')"
2041,40.7622335399,-73.7397296208,"(u'4', u'150701')"
2042,40.7664480668,-73.7307461528,"(u'4', u'150702')"
2043,40.7523806089,-73.7336993689,"(u'4', u'152901')"
2044,40.7594007988,-73.7240621993,"(u'4', u'152902')"
2045,40.7566901092,-73.7142836141,"(u'4', u'155101')"
2046,40.7511923907,-73.715157245,"(u'4', u'155102')"
2047,40.7406181453,-73.7296326657,"(u'4', u'156700')"
2048,40.7385438606,-73.719634069,"(u'4', u'157101')"
2049,40.7349856152,-73.7250801425,"(u'4', u'157102')"
2050,40.7447210849,-73.704582175,"(u'4', u'157901')"
2051,40.7415800425,-73.7119984129,"(u'4', u'157902')"
2052,40.7338062896,-73.7075771942,"(u'4', u'157903')"
2053,40.728813802,-73.7176430303,"(u'4', u'161700')"
2054,40.7284811384,-73.7297418974,"(u'4', u'162100')"
2055,40.6414275149,-74.075273461,"(u'5', u'000300')"
2056,40.6153613725,-74.065186431,"(u'5', u'000600')"
2057,40.6460894648,-74.0823879673,"(u'5', u'000700')"
2058,40.6119343322,-74.0677047321,"(u'5', u'000800')"
2059,40.6422041597,-74.0828563924,"(u'5', u'000900')"
2060,40.6387754916,-74.0826761564,"(u'5', u'001100')"
2061,40.6344104075,-74.0812307373,"(u'5', u'001700')"
2062,40.6015345232,-74.0585133619,"(u'5', u'001800')"
2063,40.6069657759,-74.0709614995,"(u'5', u'002001')"
2064,40.6015431719,-74.0702967896,"(u'5', u'002002')"
2065,40.6304410807,-74.0773604225,"(u'5', u'002100')"
2066,40.6235881099,-74.0764205917,"(u'5', u'002700')"
2067,40.6196610159,-74.082738471,"(u'5', u'002900')"
2068,40.6256117431,-74.0866273825,"(u'5', u'003300')"
2069,40.6111322687,-74.0758557129,"(u'5', u'003600')"
2070,40.6211798979,-74.0933533269,"(u'5', u'003900')"
2071,40.6136469674,-74.080805956,"(u'5', u'004000')"
2072,40.6142458909,-74.0947441852,"(u'5', u'004700')"
2073,40.6041947972,-74.085979443,"(u'5', u'005000')"
2074,40.6253194099,-74.0992631969,"(u'5', u'005900')"
2075,40.5972413502,-74.0784990604,"(u'5', u'006400')"
2076,40.6351941939,-74.1010922857,"(u'5', u'006700')"
2077,40.5879629375,-74.0780711665,"(u'5', u'007000')"
2078,40.5944214704,-74.0651223285,"(u'5', u'007400')"
2079,40.6335923241,-74.0909404576,"(u'5', u'007500')"
2080,40.6378630815,-74.0902734553,"(u'5', u'007700')"
2081,40.6428312285,-74.0933679284,"(u'5', u'008100')"
2082,40.6454782656,-74.1016379249,"(u'5', u'008900')"
2083,40.5969265056,-74.0886006372,"(u'5', u'009601')"
2084,40.5907822319,-74.0951604291,"(u'5', u'009602')"
2085,40.6416065044,-74.1088225857,"(u'5', u'009700')"
2086,40.6337957293,-74.1118704925,"(u'5', u'010500')"
2087,40.5788969567,-74.0881679823,"(u'5', u'011201')"
2088,40.5712404969,-74.0973638892,"(u'5', u'011202')"
2089,40.5857435395,-74.0990982893,"(u'5', u'011401')"
2090,40.5811948529,-74.104950966,"(u'5', u'011402')"
2091,40.6258785588,-74.1096356198,"(u'5', u'012100')"
2092,40.5759718632,-74.1114549095,"(u'5', u'012200')"
2093,40.6286854101,-74.118851584,"(u'5', u'012500')"
2094,40.5646188022,-74.1044662993,"(u'5', u'012804')"
2095,40.55465422,-74.1176423916,"(u'5', u'012805')"
2096,40.5594152571,-74.1100212483,"(u'5', u'012806')"
2097,40.5647775572,-74.1225714103,"(u'5', u'013201')"
2098,40.5497046694,-74.1427300884,"(u'5', u'013203')"
2099,40.559423271,-74.1302383109,"(u'5', u'013204')"
2100,40.6355965587,-74.1189160749,"(u'5', u'013301')"
2101,40.6359709711,-74.1234950104,"(u'5', u'013302')"
2102,40.5698815993,-74.1174462157,"(u'5', u'013400')"
2103,40.5704892413,-74.1318832819,"(u'5', u'013800')"
2104,40.6288518794,-74.1268865691,"(u'5', u'014100')"
2105,40.5500427835,-74.1597615937,"(u'5', u'014604')"
2106,40.5586988113,-74.1501255393,"(u'5', u'014605')"
2107,40.5625568412,-74.1426225183,"(u'5', u'014606')"
2108,40.5569283049,-74.1641206767,"(u'5', u'014607')"
2109,40.558463743,-74.1565176179,"(u'5', u'014608')"
2110,40.6192628623,-74.1164196638,"(u'5', u'014700')"
2111,40.6195265944,-74.1275909566,"(u'5', u'015100')"
2112,40.5457813564,-74.1283463647,"(u'5', u'015400')"
2113,40.5421533886,-74.1545826521,"(u'5', u'015601')"
2114,40.5360219405,-74.1618051553,"(u'5', u'015602')"
2115,40.5379342067,-74.1475877701,"(u'5', u'015603')"
2116,40.6124600249,-74.1094625835,"(u'5', u'016901')"
2117,40.5393533736,-74.1814136354,"(u'5', u'017005')"
2118,40.5584925568,-74.1879487541,"(u'5', u'017007')"
2119,40.5559040097,-74.1797460969,"(u'5', u'017008')"
2120,40.5432045895,-74.1898267614,"(u'5', u'017009')"
2121,40.5510991915,-74.1960467364,"(u'5', u'017010')"
2122,40.5456361606,-74.1702320754,"(u'5', u'017011')"
2123,40.5529482297,-74.1737922857,"(u'5', u'017012')"
2124,40.6052800246,-74.1182819566,"(u'5', u'017300')"
2125,40.5296587518,-74.175851921,"(u'5', u'017600')"
2126,40.6024541924,-74.1039868324,"(u'5', u'017700')"
2127,40.5890910069,-74.1207656317,"(u'5', u'018100')"
2128,40.6106904894,-74.1272377727,"(u'5', u'018701')"
2129,40.6038452422,-74.1261528852,"(u'5', u'018702')"
2130,40.612087321,-74.1400039274,"(u'5', u'018901')"
2131,40.6052367514,-74.1380512182,"(u'5', u'018902')"
2132,40.6169833504,-74.1352395632,"(u'5', u'019700')"
2133,40.5177162017,-74.2049077962,"(u'5', u'019800')"
2134,40.6240453981,-74.1342544646,"(u'5', u'020100')"
2135,40.6378063311,-74.1350604174,"(u'5', u'020700')"
2136,40.5487068237,-74.2097677785,"(u'5', u'020801')"
2137,40.5328294295,-74.2106758755,"(u'5', u'020803')"
2138,40.5358022454,-74.1995355944,"(u'5', u'020804')"
2139,40.6326186271,-74.1388830393,"(u'5', u'021300')"
2140,40.6369966675,-74.1532247022,"(u'5', u'022300')"
2141,40.5368149251,-74.229704358,"(u'5', u'022600')"
2142,40.5767730326,-74.1864166687,"(u'5', u'022800')"
2143,40.6300621784,-74.1563352337,"(u'5', u'023100')"
2144,40.6295061164,-74.1493125925,"(u'5', u'023900')"
2145,40.5097541701,-74.237502032,"(u'5', u'024401')"
2146,40.5025454735,-74.2378348958,"(u'5', u'024402')"
2147,40.6275062321,-74.141768168,"(u'5', u'024700')"
2148,40.5154333632,-74.2424571592,"(u'5', u'024800')"
2149,40.6179843686,-74.1461100874,"(u'5', u'025100')"
2150,40.5997581578,-74.1518426547,"(u'5', u'027301')"
2151,40.5955180889,-74.1387223538,"(u'5', u'027302')"
2152,40.5800900809,-74.1636657596,"(u'5', u'027702')"
2153,40.5854407208,-74.1515013501,"(u'5', u'027704')"
2154,40.5882471341,-74.1569821985,"(u'5', u'027705')"
2155,40.5909418781,-74.1618946141,"(u'5', u'027706')"
2156,40.5749614923,-74.1491006745,"(u'5', u'027900')"
2157,40.6093673792,-74.1902618659,"(u'5', u'029102')"
2158,40.6042946943,-74.1705007145,"(u'5', u'029103')"
2159,40.6136915832,-74.1636068487,"(u'5', u'029104')"
2160,40.6188657792,-74.1563188351,"(u'5', u'030301')"
2161,40.6235282067,-74.1587380472,"(u'5', u'030302')"
2162,40.6302602099,-74.1633263123,"(u'5', u'031901')"
2163,40.6378510096,-74.1657315932,"(u'5', u'031902')"
2164,40.6339598058,-74.1785327499,"(u'5', u'032300')"
2165,40.5762401387,-74.053140856,"(u'5', u'990100')"
